CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.662  |  3.879  |  0.654  |  0.670  
  0.708  |  3.886  |  0.708  |  0.708  
  0.693  |  3.893  |  0.693  |  0.693  
  0.708  |  3.900  |  0.708  |  0.708  
  0.677  |  3.907  |  0.670  |  0.685  
  0.724  |  3.914  |  0.724  |  0.724  
  0.739  |  3.922  |  0.739  |  0.739  
  0.647  |  3.928  |  0.647  |  0.647  
  0.739  |  3.936  |  0.739  |  0.739  
  0.724  |  3.943  |  0.724  |  0.724  
  0.677  |  3.950  |  0.677  |  0.677  
  0.708  |  3.957  |  0.708  |  0.708  
  0.677  |  3.964  |  0.677  |  0.677  
  0.724  |  3.971  |  0.724  |  0.724  
  0.693  |  3.978  |  0.693  |  0.693  
  0.693  |  3.985  |  0.693  |  0.693  
  0.708  |  3.992  |  0.708  |  0.708  
  0.739  |  3.999  |  0.739  |  0.739  
  0.677  |  4.013  |  0.677  |  0.677  
  0.677  |  4.013  |  0.677  |  0.677  
  0.662  |  4.027  |  0.654  |  0.670  
  0.708  |  4.034  |  0.700  |  0.716  
  0.693  |  4.041  |  0.693  |  0.693  
  0.677  |  4.048  |  0.685  |  0.670  
  0.708  |  4.055  |  0.716  |  0.700  
  0.693  |  4.062  |  0.693  |  0.693  
  0.708  |  4.069  |  0.716  |  0.700  
  0.708  |  4.076  |  0.708  |  0.708  
  0.693  |  4.083  |  0.693  |  0.693  
  0.724  |  4.090  |  0.724  |  0.724  
  0.677  |  4.097  |  0.677  |  0.677  
  0.724  |  4.104  |  0.724  |  0.724  
  0.693  |  4.111  |  0.693  |  0.693  
  0.708  |  4.118  |  0.708  |  0.708  
  0.677  |  4.125  |  0.677  |  0.677  
  0.708  |  4.132  |  0.700  |  0.716  
  0.693  |  4.139  |  0.693  |  0.693  
  0.708  |  4.146  |  0.708  |  0.708  
  0.677  |  4.152  |  0.670  |  0.685  
  0.693  |  4.159  |  0.685  |  0.700  
  0.693  |  4.166  |  0.693  |  0.693  
  0.724  |  4.174  |  0.723  |  0.724  
  0.662  |  4.180  |  0.662  |  0.662  
  0.708  |  4.187  |  0.700  |  0.716  
  0.693  |  4.194  |  0.693  |  0.693  
  0.724  |  4.201  |  0.731  |  0.716  
  0.693  |  4.208  |  0.693  |  0.693  
  0.693  |  4.215  |  0.685  |  0.700  
  0.677  |  4.222  |  0.677  |  0.677  
  0.708  |  4.229  |  0.716  |  0.700  
  0.677  |  4.236  |  0.670  |  0.685  
  0.693  |  4.243  |  0.693  |  0.693  
  0.724  |  4.250  |  0.716  |  0.731  
  0.693  |  4.257  |  0.693  |  0.693  
  0.693  |  4.271  |  0.693  |  0.693  
  0.693  |  4.271  |  0.693  |  0.693  
  0.724  |  4.278  |  0.731  |  0.716  
  0.693  |  4.292  |  0.693  |  0.693  
  0.708  |  4.299  |  0.700  |  0.716  
  0.677  |  4.306  |  0.685  |  0.670  
  0.708  |  4.313  |  0.716  |  0.700  
  0.724  |  4.321  |  0.724  |  0.724  
  0.662  |  4.327  |  0.662  |  0.662  
  0.724  |  4.334  |  0.731  |  0.716  
  0.693  |  4.341  |  0.693  |  0.693  
  0.724  |  4.349  |  0.724  |  0.724  
  0.677  |  4.355  |  0.670  |  0.685  
  0.724  |  4.363  |  0.724  |  0.724  
  0.677  |  4.369  |  0.670  |  0.685  
  0.724  |  4.377  |  0.731  |  0.716  
  0.677  |  4.383  |  0.677  |  0.677  
  0.739  |  4.391  |  0.739  |  0.739  
  0.677  |  4.397  |  0.677  |  0.677  
  0.724  |  4.405  |  0.716  |  0.731  
  0.677  |  4.411  |  0.677  |  0.677  
  0.724  |  4.419  |  0.724  |  0.724  
  0.677  |  4.426  |  0.670  |  0.685  
  0.693  |  4.432  |  0.693  |  0.693  
  0.693  |  4.439  |  0.693  |  0.693  
  0.754  |  4.447  |  0.762  |  0.747  
  0.631  |  4.453  |  0.623  |  0.639  
  0.724  |  4.460  |  0.724  |  0.724  
  0.677  |  4.467  |  0.677  |  0.677  
  0.739  |  4.475  |  0.731  |  0.747  
  0.693  |  4.482  |  0.693  |  0.693  
  0.693  |  4.488  |  0.700  |  0.685  
  0.693  |  4.495  |  0.693  |  0.693  
  0.754  |  4.503  |  0.754  |  0.754  
  0.631  |  4.509  |  0.639  |  0.623  
  0.754  |  4.517  |  0.754  |  0.754  
  0.724  |  4.524  |  0.724  |  0.724  
  0.662  |  4.531  |  0.662  |  0.662  
  0.677  |  4.544  |  0.677  |  0.677  
  0.677  |  4.551  |  0.685  |  0.670  
  0.708  |  4.558  |  0.716  |  0.700  
  0.693  |  4.565  |  0.693  |  0.693  
  0.724  |  4.572  |  0.724  |  0.724  
  0.693  |  4.579  |  0.693  |  0.693  
  0.693  |  4.586  |  0.693  |  0.693  
  0.754  |  4.594  |  0.754  |  0.754  
  0.693  |  4.601  |  0.700  |  0.685  
  0.708  |  4.608  |  0.708  |  0.708  
  0.677  |  4.615  |  0.677  |  0.677  
  0.708  |  4.622  |  0.700  |  0.716  
  0.708  |  4.629  |  0.708  |  0.708  
  0.662  |  4.635  |  0.670  |  0.654  
  0.677  |  4.642  |  0.685  |  0.670  
  0.693  |  4.649  |  0.693  |  0.693  
  0.754  |  4.657  |  0.754  |  0.754  
  0.677  |  4.663  |  0.670  |  0.685  
  0.708  |  4.670  |  0.708  |  0.708  
  0.677  |  4.677  |  0.670  |  0.685  
  0.724  |  4.685  |  0.724  |  0.724  
  0.631  |  4.691  |  0.639  |  0.623  
  0.770  |  4.699  |  0.770  |  0.770  
  0.647  |  4.705  |  0.647  |  0.647  
  0.770  |  4.713  |  0.762  |  0.777  
  0.677  |  4.719  |  0.685  |  0.670  
  0.693  |  4.726  |  0.693  |  0.693  
  0.708  |  4.733  |  0.708  |  0.708  
  0.708  |  4.741  |  0.708  |  0.708  
  0.662  |  4.747  |  0.670  |  0.654  
  0.739  |  4.755  |  0.739  |  0.739  
  0.708  |  4.762  |  0.700  |  0.716  
  0.708  |  4.769  |  0.700  |  0.716  
  0.677  |  4.775  |  0.677  |  0.677  
  0.724  |  4.783  |  0.724  |  0.724  
  0.708  |  4.790  |  0.708  |  0.708  
  0.662  |  4.803  |  0.662  |  0.662  
  0.724  |  4.811  |  0.731  |  0.716  
  0.662  |  4.817  |  0.662  |  0.662  
  0.677  |  4.824  |  0.677  |  0.677  
  0.724  |  4.831  |  0.731  |  0.716  
  0.677  |  4.838  |  0.677  |  0.677  
  0.739  |  4.845  |  0.739  |  0.739  
  0.724  |  4.853  |  0.716  |  0.731  
  0.693  |  4.859  |  0.685  |  0.700  
  0.677  |  4.866  |  0.670  |  0.685  
  0.724  |  4.873  |  0.731  |  0.716  
  0.631  |  4.880  |  0.623  |  0.639  
  0.739  |  4.887  |  0.747  |  0.731  
  0.693  |  4.894  |  0.693  |  0.693  
  0.708  |  4.901  |  0.716  |  0.700  
  0.724  |  4.908  |  0.724  |  0.724  
  0.677  |  4.915  |  0.670  |  0.685  
  0.724  |  4.922  |  0.724  |  0.724  
  0.677  |  4.929  |  0.685  |  0.670  
  0.708  |  4.936  |  0.716  |  0.700  
  0.693  |  4.943  |  0.693  |  0.693  
  0.693  |  4.950  |  0.700  |  0.685  
  0.693  |  4.957  |  0.700  |  0.685  
  0.724  |  4.964  |  0.716  |  0.731  
  0.647  |  4.971  |  0.647  |  0.647  
  0.724  |  4.978  |  0.716  |  0.731  
  0.677  |  4.985  |  0.670  |  0.685  
  0.708  |  4.992  |  0.700  |  0.716  
  0.724  |  4.999  |  0.724  |  0.724  
  0.677  |  5.006  |  0.685  |  0.670  
  0.739  |  5.013  |  0.739  |  0.739  
  0.662  |  5.027  |  0.670  |  0.654  
  0.724  |  5.034  |  0.724  |  0.724  
  0.677  |  5.041  |  0.685  |  0.670  
  0.770  |  5.048  |  0.770  |  0.770  
  0.693  |  5.055  |  0.693  |  0.693  
  0.677  |  5.062  |  0.685  |  0.670  
  0.677  |  5.069  |  0.685  |  0.670  
  0.724  |  5.076  |  0.716  |  0.731  
  0.677  |  5.083  |  0.677  |  0.677  
  0.724  |  5.090  |  0.731  |  0.716  
  0.677  |  5.097  |  0.677  |  0.677  
  0.739  |  5.104  |  0.739  |  0.739  
  0.693  |  5.111  |  0.700  |  0.685  
  0.662  |  5.118  |  0.662  |  0.662  
  0.708  |  5.125  |  0.700  |  0.716  
  0.662  |  5.131  |  0.654  |  0.670  
  0.724  |  5.139  |  0.724  |  0.724  
  0.693  |  5.146  |  0.693  |  0.693  
  0.693  |  5.152  |  0.685  |  0.700  
  0.708  |  5.160  |  0.708  |  0.708  
  0.677  |  5.166  |  0.677  |  0.677  
  0.754  |  5.174  |  0.754  |  0.754  
  0.708  |  5.181  |  0.716  |  0.700  
  0.693  |  5.188  |  0.693  |  0.693  
  0.724  |  5.195  |  0.724  |  0.724  
  0.647  |  5.202  |  0.639  |  0.654  
  0.724  |  5.209  |  0.716  |  0.731  
  0.754  |  5.216  |  0.754  |  0.754  
  0.647  |  5.223  |  0.654  |  0.639  
  0.693  |  5.230  |  0.685  |  0.700  
  0.708  |  5.237  |  0.708  |  0.708  
  0.708  |  5.244  |  0.708  |  0.708  
  0.724  |  5.251  |  0.724  |  0.724  
  0.677  |  5.258  |  0.670  |  0.685  
  0.677  |  5.272  |  0.677  |  0.677  
  0.724  |  5.279  |  0.724  |  0.724  
  0.708  |  5.286  |  0.708  |  0.708  
  0.724  |  5.293  |  0.724  |  0.724  
  0.677  |  5.300  |  0.677  |  0.677  
  0.739  |  5.308  |  0.739  |  0.739  
  0.677  |  5.314  |  0.685  |  0.670  
  0.693  |  5.321  |  0.693  |  0.693  
  0.708  |  5.328  |  0.700  |  0.716  
  0.693  |  5.335  |  0.693  |  0.693  
  0.708  |  5.342  |  0.708  |  0.708  
  0.708  |  5.349  |  0.708  |  0.708  
  0.708  |  5.357  |  0.708  |  0.708  
  0.739  |  5.364  |  0.739  |  0.739  
  0.647  |  5.370  |  0.654  |  0.639  
  0.754  |  5.378  |  0.754  |  0.754  
  0.677  |  5.385  |  0.677  |  0.677  
  0.724  |  5.392  |  0.731  |  0.716  
  0.647  |  5.398  |  0.647  |  0.647  
  0.754  |  5.406  |  0.747  |  0.762  
  0.647  |  5.412  |  0.654  |  0.639  
  0.754  |  5.420  |  0.762  |  0.747  
  0.708  |  5.427  |  0.708  |  0.708  
  0.724  |  5.434  |  0.724  |  0.724  
  0.662  |  5.441  |  0.662  |  0.662  

received SIGINT Ctrl-C
