CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.477  |  2.897  |  0.477  |  0.477  
  0.539  |  2.902  |  0.538  |  0.539  
  0.539  |  2.907  |  0.539  |  0.539  
  0.539  |  2.913  |  0.539  |  0.539  
  0.462  |  2.917  |  0.462  |  0.462  
  0.508  |  2.922  |  0.508  |  0.508  
  0.523  |  2.928  |  0.523  |  0.523  
  0.570  |  2.933  |  0.569  |  0.570  
  0.446  |  2.938  |  0.446  |  0.446  
  0.493  |  2.943  |  0.493  |  0.493  
  0.523  |  2.948  |  0.516  |  0.531  
  0.554  |  2.954  |  0.554  |  0.554  
  0.493  |  2.958  |  0.500  |  0.485  
  0.493  |  2.963  |  0.500  |  0.485  
  0.493  |  2.968  |  0.485  |  0.500  
  0.554  |  2.974  |  0.554  |  0.554  
  0.508  |  2.979  |  0.516  |  0.500  
  0.508  |  2.984  |  0.516  |  0.500  
  0.493  |  2.989  |  0.485  |  0.500  
  0.539  |  2.994  |  0.539  |  0.539  
  0.493  |  2.999  |  0.500  |  0.485  
  0.523  |  3.005  |  0.531  |  0.516  
  0.539  |  3.010  |  0.539  |  0.539  
  0.554  |  3.015  |  0.546  |  0.562  
  0.462  |  3.020  |  0.470  |  0.454  
  0.508  |  3.025  |  0.516  |  0.500  
  0.570  |  3.031  |  0.577  |  0.562  
  0.554  |  3.036  |  0.546  |  0.562  
  0.493  |  3.041  |  0.493  |  0.493  
  0.523  |  3.051  |  0.531  |  0.516  
  0.570  |  3.057  |  0.570  |  0.570  
  0.539  |  3.063  |  0.531  |  0.546  
  0.523  |  3.068  |  0.523  |  0.524  
  0.523  |  3.073  |  0.523  |  0.523  
  0.554  |  3.079  |  0.554  |  0.554  
  0.523  |  3.084  |  0.523  |  0.524  
  0.554  |  3.089  |  0.554  |  0.554  
  0.523  |  3.095  |  0.523  |  0.524  
  0.554  |  3.100  |  0.554  |  0.554  
  0.523  |  3.105  |  0.523  |  0.523  
  0.570  |  3.111  |  0.569  |  0.570  
  0.523  |  3.116  |  0.523  |  0.523  
  0.570  |  3.122  |  0.570  |  0.570  
  0.523  |  3.127  |  0.523  |  0.524  
  0.554  |  3.133  |  0.554  |  0.554  
  0.585  |  3.139  |  0.585  |  0.585  
  0.508  |  3.144  |  0.516  |  0.500  
  0.523  |  3.149  |  0.531  |  0.516  
  0.585  |  3.155  |  0.577  |  0.593  
  0.585  |  3.161  |  0.593  |  0.577  
  0.570  |  3.166  |  0.577  |  0.562  
  0.493  |  3.171  |  0.500  |  0.485  
  0.554  |  3.177  |  0.554  |  0.554  
  0.600  |  3.183  |  0.593  |  0.608  
  0.585  |  3.189  |  0.593  |  0.577  
  0.523  |  3.199  |  0.531  |  0.516  
  0.523  |  3.199  |  0.531  |  0.516  
  0.570  |  3.210  |  0.570  |  0.570  
  0.493  |  3.215  |  0.492  |  0.493  
  0.446  |  3.220  |  0.446  |  0.447  
  0.539  |  3.225  |  0.538  |  0.539  
  0.539  |  3.231  |  0.539  |  0.539  
  0.523  |  3.236  |  0.523  |  0.524  
  0.431  |  3.240  |  0.431  |  0.431  
  0.539  |  3.245  |  0.538  |  0.539  
  0.493  |  3.250  |  0.492  |  0.493  
  0.508  |  3.255  |  0.508  |  0.508  
  0.462  |  3.260  |  0.462  |  0.462  
  0.462  |  3.265  |  0.462  |  0.462  
  0.523  |  3.270  |  0.523  |  0.524  
  0.493  |  3.275  |  0.493  |  0.492  
  0.477  |  3.280  |  0.477  |  0.477  
  0.508  |  3.285  |  0.508  |  0.508  
  0.431  |  3.289  |  0.431  |  0.431  
  0.523  |  3.294  |  0.523  |  0.523  
  0.493  |  3.299  |  0.493  |  0.493  
  0.523  |  3.304  |  0.523  |  0.523  
  0.446  |  3.309  |  0.446  |  0.446  
  0.477  |  3.314  |  0.485  |  0.470  
  0.508  |  3.319  |  0.516  |  0.500  
  0.554  |  3.324  |  0.562  |  0.546  
  0.462  |  3.329  |  0.454  |  0.470  
  0.446  |  3.333  |  0.439  |  0.454  
  0.477  |  3.338  |  0.485  |  0.470  
  0.539  |  3.343  |  0.546  |  0.531  
  0.523  |  3.349  |  0.523  |  0.523  
  0.523  |  3.354  |  0.523  |  0.523  
  0.431  |  3.358  |  0.431  |  0.431  
  0.508  |  3.363  |  0.508  |  0.508  
  0.539  |  3.369  |  0.546  |  0.531  
  0.462  |  3.379  |  0.454  |  0.470  
  0.508  |  3.384  |  0.508  |  0.508  
  0.508  |  3.384  |  0.508  |  0.508  
  0.477  |  3.394  |  0.485  |  0.470  
  0.508  |  3.399  |  0.516  |  0.500  
  0.508  |  3.404  |  0.500  |  0.516  
  0.539  |  3.410  |  0.539  |  0.539  
  0.508  |  3.415  |  0.516  |  0.500  
  0.523  |  3.420  |  0.531  |  0.516  
  0.508  |  3.425  |  0.508  |  0.508  
  0.523  |  3.430  |  0.523  |  0.523  
  0.539  |  3.436  |  0.539  |  0.539  
  0.539  |  3.441  |  0.539  |  0.539  
  0.508  |  3.446  |  0.516  |  0.500  
  0.493  |  3.451  |  0.493  |  0.493  
  0.554  |  3.457  |  0.554  |  0.554  
  0.539  |  3.462  |  0.531  |  0.546  
  0.539  |  3.467  |  0.546  |  0.531  
  0.508  |  3.472  |  0.508  |  0.508  
  0.523  |  3.478  |  0.531  |  0.516  
  0.570  |  3.483  |  0.570  |  0.570  
  0.523  |  3.489  |  0.523  |  0.523  
  0.493  |  3.494  |  0.493  |  0.493  
  0.570  |  3.499  |  0.570  |  0.570  
  0.570  |  3.505  |  0.570  |  0.570  
  0.539  |  3.510  |  0.539  |  0.539  
  0.523  |  3.516  |  0.523  |  0.523  
  0.523  |  3.521  |  0.523  |  0.523  
  0.585  |  3.527  |  0.593  |  0.577  
  0.508  |  3.532  |  0.516  |  0.500  
  0.539  |  3.537  |  0.539  |  0.539  
  0.554  |  3.543  |  0.546  |  0.562  
  0.570  |  3.548  |  0.562  |  0.577  
  0.570  |  3.554  |  0.577  |  0.562  
  0.554  |  3.560  |  0.554  |  0.554  
  0.493  |  3.565  |  0.500  |  0.485  
  0.554  |  3.570  |  0.554  |  0.554  
  0.616  |  3.576  |  0.616  |  0.616  
  0.493  |  3.587  |  0.500  |  0.485  
  0.539  |  3.592  |  0.546  |  0.531  
  0.585  |  3.598  |  0.593  |  0.577  
  0.600  |  3.604  |  0.600  |  0.600  
  0.523  |  3.609  |  0.523  |  0.523  
  0.539  |  3.615  |  0.546  |  0.531  
  0.585  |  3.621  |  0.593  |  0.577  
  0.554  |  3.626  |  0.562  |  0.546  
  0.554  |  3.632  |  0.554  |  0.554  
  0.585  |  3.637  |  0.585  |  0.585  
  0.554  |  3.643  |  0.562  |  0.546  
  0.554  |  3.649  |  0.554  |  0.554  
  0.585  |  3.654  |  0.585  |  0.585  
  0.523  |  3.660  |  0.523  |  0.524  
  0.554  |  3.665  |  0.555  |  0.554  
  0.662  |  3.672  |  0.662  |  0.662  
  0.554  |  3.677  |  0.554  |  0.554  
  0.493  |  3.682  |  0.492  |  0.493  
  0.554  |  3.688  |  0.554  |  0.554  
  0.616  |  3.694  |  0.616  |  0.616  
  0.585  |  3.700  |  0.585  |  0.585  
  0.477  |  3.705  |  0.470  |  0.485  
  0.539  |  3.710  |  0.531  |  0.546  
  0.554  |  3.716  |  0.546  |  0.562  
  0.554  |  3.721  |  0.546  |  0.562  
  0.523  |  3.726  |  0.524  |  0.523  
  0.570  |  3.732  |  0.569  |  0.570  
  0.477  |  3.737  |  0.477  |  0.477  
  0.554  |  3.742  |  0.554  |  0.554  
  0.523  |  3.748  |  0.523  |  0.524  
  0.539  |  3.753  |  0.539  |  0.539  
  0.508  |  3.758  |  0.508  |  0.508  
  0.570  |  3.764  |  0.570  |  0.569  
  0.508  |  3.769  |  0.508  |  0.508  
  0.508  |  3.774  |  0.508  |  0.508  
  0.539  |  3.784  |  0.539  |  0.539  
  0.523  |  3.790  |  0.523  |  0.523  
  0.585  |  3.796  |  0.585  |  0.585  
  0.493  |  3.800  |  0.493  |  0.493  
  0.477  |  3.805  |  0.477  |  0.477  
  0.570  |  3.811  |  0.570  |  0.570  
  0.570  |  3.817  |  0.570  |  0.570  
  0.493  |  3.822  |  0.492  |  0.493  
  0.539  |  3.827  |  0.539  |  0.539  
  0.570  |  3.833  |  0.570  |  0.570  
  0.523  |  3.838  |  0.523  |  0.524  
  0.508  |  3.843  |  0.508  |  0.508  
  0.570  |  3.849  |  0.569  |  0.570  
  0.585  |  3.854  |  0.585  |  0.585  
  0.493  |  3.859  |  0.493  |  0.493  
  0.523  |  3.865  |  0.523  |  0.523  
  0.539  |  3.870  |  0.539  |  0.539  
  0.600  |  3.876  |  0.600  |  0.600  
  0.523  |  3.881  |  0.523  |  0.523  
  0.539  |  3.887  |  0.539  |  0.539  
  0.523  |  3.892  |  0.523  |  0.523  
  0.600  |  3.898  |  0.600  |  0.600  
  0.539  |  3.903  |  0.539  |  0.539  
  0.554  |  3.909  |  0.554  |  0.554  
  0.539  |  3.914  |  0.539  |  0.539  
  0.570  |  3.920  |  0.570  |  0.570  
  0.539  |  3.925  |  0.539  |  0.539  
  0.585  |  3.931  |  0.585  |  0.585  
  0.539  |  3.937  |  0.539  |  0.539  
  0.570  |  3.942  |  0.570  |  0.570  
  0.508  |  3.947  |  0.508  |  0.508  
  0.647  |  3.954  |  0.647  |  0.646  
  0.539  |  3.959  |  0.539  |  0.539  
  0.539  |  3.965  |  0.539  |  0.539  
  0.616  |  3.971  |  0.616  |  0.616  
  0.570  |  3.976  |  0.570  |  0.569  
  0.539  |  3.982  |  0.539  |  0.539  
  0.508  |  3.987  |  0.508  |  0.508  
  0.616  |  3.993  |  0.616  |  0.616  
  0.523  |  4.005  |  0.523  |  0.524  
  0.523  |  4.010  |  0.523  |  0.524  
  0.585  |  4.016  |  0.585  |  0.585  
  0.647  |  4.022  |  0.646  |  0.647  
  0.539  |  4.027  |  0.539  |  0.539  
  0.585  |  4.033  |  0.585  |  0.585  
  0.523  |  4.039  |  0.523  |  0.524  
  0.647  |  4.045  |  0.647  |  0.646  
  0.585  |  4.051  |  0.585  |  0.585  
  0.585  |  4.057  |  0.585  |  0.585  
  0.508  |  4.062  |  0.508  |  0.508  
  0.616  |  4.068  |  0.616  |  0.616  
  0.585  |  4.074  |  0.585  |  0.585  
  0.616  |  4.080  |  0.608  |  0.623  
  0.570  |  4.086  |  0.569  |  0.570  
  0.508  |  4.091  |  0.508  |  0.508  
  0.554  |  4.096  |  0.554  |  0.554  
  0.600  |  4.102  |  0.600  |  0.600  
  0.554  |  4.108  |  0.554  |  0.554  
  0.600  |  4.114  |  0.600  |  0.601  
  0.539  |  4.119  |  0.539  |  0.538  
  0.600  |  4.125  |  0.600  |  0.601  
  0.539  |  4.131  |  0.539  |  0.538  
  0.585  |  4.136  |  0.584  |  0.586  
  0.539  |  4.142  |  0.539  |  0.539  
  0.616  |  4.148  |  0.616  |  0.616  
  0.570  |  4.154  |  0.569  |  0.570  
  0.539  |  4.159  |  0.539  |  0.539  
  0.539  |  4.164  |  0.539  |  0.539  
  0.570  |  4.170  |  0.570  |  0.569  
  0.631  |  4.176  |  0.631  |  0.631  
  0.570  |  4.182  |  0.570  |  0.569  
  0.508  |  4.187  |  0.508  |  0.508  
  0.585  |  4.193  |  0.585  |  0.585  
  0.600  |  4.199  |  0.600  |  0.601  
  0.616  |  4.205  |  0.616  |  0.616  
  0.508  |  4.210  |  0.508  |  0.508  
  0.523  |  4.221  |  0.523  |  0.523  
  0.600  |  4.227  |  0.600  |  0.601  
  0.600  |  4.227  |  0.600  |  0.601  
  0.477  |  4.238  |  0.485  |  0.470  
  0.554  |  4.244  |  0.562  |  0.546  
  0.570  |  4.249  |  0.577  |  0.562  
  0.570  |  4.255  |  0.570  |  0.569  
  0.477  |  4.260  |  0.477  |  0.477  
  0.462  |  4.264  |  0.462  |  0.462  
  0.570  |  4.270  |  0.569  |  0.570  
  0.539  |  4.275  |  0.539  |  0.539  
  0.462  |  4.280  |  0.462  |  0.461  
  0.477  |  4.285  |  0.476  |  0.478  
  0.508  |  4.290  |  0.509  |  0.507  
  0.554  |  4.295  |  0.554  |  0.555  
  0.462  |  4.300  |  0.462  |  0.462  
  0.493  |  4.305  |  0.493  |  0.493  
  0.508  |  4.310  |  0.508  |  0.508  
  0.477  |  4.315  |  0.477  |  0.477  
  0.508  |  4.320  |  0.508  |  0.508  
  0.493  |  4.325  |  0.493  |  0.492  
  0.523  |  4.330  |  0.523  |  0.523  
  0.493  |  4.335  |  0.493  |  0.492  
  0.462  |  4.340  |  0.462  |  0.462  
  0.523  |  4.345  |  0.523  |  0.523  
  0.523  |  4.350  |  0.523  |  0.523  
  0.493  |  4.355  |  0.493  |  0.493  
  0.493  |  4.360  |  0.492  |  0.493  
  0.462  |  4.365  |  0.462  |  0.462  
  0.554  |  4.370  |  0.554  |  0.554  
  0.539  |  4.375  |  0.539  |  0.539  
  0.477  |  4.380  |  0.477  |  0.477  
  0.462  |  4.385  |  0.461  |  0.462  
  0.523  |  4.390  |  0.523  |  0.523  
  0.585  |  4.396  |  0.585  |  0.585  
  0.508  |  4.401  |  0.508  |  0.508  
  0.416  |  4.405  |  0.415  |  0.416  
  0.493  |  4.410  |  0.492  |  0.493  
  0.462  |  4.420  |  0.461  |  0.462  
  0.431  |  4.424  |  0.431  |  0.431  
  0.462  |  4.429  |  0.470  |  0.454  
  0.431  |  4.433  |  0.431  |  0.431  
  0.400  |  4.437  |  0.400  |  0.400  
  0.431  |  4.442  |  0.431  |  0.431  
  0.416  |  4.446  |  0.415  |  0.416  
  0.446  |  4.450  |  0.447  |  0.446  
  0.770  |  4.458  |  0.769  |  0.770  
  0.046  |  4.458  |  0.046  |  0.046  
  0.185  |  4.460  |  0.183  |  0.186  
  0.216  |  4.462  |  0.217  |  0.214  
 -0.031  |  4.462  | -0.032  | -0.029  
 -0.108  |  4.461  | -0.107  | -0.109  
  0.046  |  4.461  |  0.046  |  0.047  
  0.169  |  4.463  |  0.169  |  0.169  
  0.077  |  4.464  |  0.078  |  0.076  
 -0.046  |  4.463  | -0.054  | -0.038  
  0.000  |  4.463  |  0.008  | -0.008  
  0.108  |  4.464  |  0.115  |  0.100  
  0.139  |  4.466  |  0.139  |  0.138  
  0.046  |  4.466  |  0.046  |  0.046  
  0.000  |  4.466  | -0.001  |  0.001  
  0.077  |  4.467  |  0.079  |  0.075  
  0.154  |  4.469  |  0.152  |  0.156  
  0.108  |  4.470  |  0.108  |  0.107  
  0.031  |  4.470  |  0.030  |  0.031  
  0.077  |  4.471  |  0.077  |  0.077  
  0.154  |  4.472  |  0.154  |  0.154  
  0.139  |  4.474  |  0.138  |  0.139  
  0.077  |  4.474  |  0.077  |  0.077  
  0.077  |  4.475  |  0.076  |  0.078  
  0.139  |  4.477  |  0.138  |  0.139  
  0.123  |  4.478  |  0.123  |  0.123  
  0.169  |  4.480  |  0.169  |  0.169  
  0.108  |  4.482  |  0.108  |  0.108  
  0.108  |  4.482  |  0.108  |  0.108  
  0.169  |  4.485  |  0.169  |  0.170  
  0.185  |  4.487  |  0.185  |  0.185  
  0.154  |  4.488  |  0.154  |  0.154  
  0.123  |  4.490  |  0.123  |  0.123  
  0.154  |  4.491  |  0.154  |  0.154  
  0.200  |  4.493  |  0.200  |  0.200  
  0.185  |  4.495  |  0.184  |  0.185  
  0.154  |  4.496  |  0.154  |  0.154  
  0.154  |  4.498  |  0.154  |  0.154  
  0.216  |  4.500  |  0.215  |  0.216  
  0.200  |  4.502  |  0.200  |  0.200  
  0.185  |  4.504  |  0.184  |  0.185  
  0.169  |  4.506  |  0.170  |  0.169  
  0.200  |  4.508  |  0.200  |  0.200  
  0.231  |  4.510  |  0.231  |  0.231  
  0.231  |  4.512  |  0.231  |  0.231  
  0.169  |  4.514  |  0.169  |  0.169  
  0.185  |  4.516  |  0.185  |  0.185  
  0.246  |  4.518  |  0.246  |  0.246  
  0.277  |  4.521  |  0.277  |  0.277  
  0.200  |  4.523  |  0.200  |  0.200  
  0.185  |  4.525  |  0.185  |  0.185  
  0.216  |  4.527  |  0.216  |  0.215  
  0.292  |  4.530  |  0.292  |  0.293  
  0.647  |  4.536  |  0.647  |  0.647  
  0.323  |  4.540  |  0.324  |  0.323  
 -0.015  |  4.540  | -0.016  | -0.015  
  0.185  |  4.541  |  0.184  |  0.185  
  0.216  |  4.544  |  0.216  |  0.215  
 -0.015  |  4.543  | -0.014  | -0.016  
 -0.123  |  4.542  | -0.126  | -0.120  
  0.031  |  4.543  |  0.033  |  0.029  
  0.185  |  4.544  |  0.185  |  0.184  
  0.092  |  4.545  |  0.100  |  0.085  
 -0.046  |  4.545  | -0.046  | -0.047  
  0.000  |  4.545  |  0.008  | -0.008  
  0.108  |  4.546  |  0.100  |  0.115  
  0.123  |  4.547  |  0.115  |  0.131  
  0.000  |  4.547  |  0.000  |  0.000  
  0.092  |  4.548  |  0.092  |  0.092  
  0.431  |  4.553  |  0.429  |  0.433  
  0.031  |  4.553  |  0.023  |  0.038  
 -0.062  |  4.552  | -0.063  | -0.060  
  0.139  |  4.554  |  0.139  |  0.139  
  0.216  |  4.556  |  0.218  |  0.213  
  0.015  |  4.556  |  0.013  |  0.018  
 -0.139  |  4.555  | -0.139  | -0.138  
 -0.015  |  4.555  | -0.012  | -0.019  
  0.092  |  4.555  |  0.090  |  0.094  
  0.015  |  4.556  |  0.014  |  0.017  
 -0.092  |  4.555  | -0.100  | -0.085  
 -0.062  |  4.554  | -0.069  | -0.054  
  0.031  |  4.554  |  0.023  |  0.038  
  0.031  |  4.555  |  0.023  |  0.038  
 -0.062  |  4.554  | -0.069  | -0.054  
 -0.062  |  4.553  | -0.054  | -0.069  
  0.000  |  4.553  |  0.008  | -0.008  
  0.015  |  4.554  |  0.015  |  0.016  
 -0.031  |  4.553  | -0.031  | -0.031  
 -0.046  |  4.553  | -0.046  | -0.046  
  0.000  |  4.553  | -0.000  |  0.000  
  0.015  |  4.553  |  0.008  |  0.023  
 -0.015  |  4.553  | -0.008  | -0.023  
 -0.015  |  4.553  | -0.008  | -0.023  
 -0.077  |  4.552  | -0.077  | -0.077  
  0.046  |  4.552  |  0.038  |  0.054  
  0.092  |  4.553  |  0.100  |  0.085  
  0.015  |  4.553  |  0.015  |  0.015  
 -0.062  |  4.553  | -0.062  | -0.062  
  0.000  |  4.553  | -0.008  |  0.008  
  0.092  |  4.554  |  0.085  |  0.100  
  0.077  |  4.555  |  0.077  |  0.077  
  0.000  |  4.555  |  0.000  |  0.000  
 -0.015  |  4.554  | -0.015  | -0.015  
  0.077  |  4.555  |  0.069  |  0.085  
  0.123  |  4.556  |  0.115  |  0.131  
  0.046  |  4.557  |  0.038  |  0.054  
  0.015  |  4.557  |  0.015  |  0.015  
  0.046  |  4.557  |  0.054  |  0.038  
  0.139  |  4.559  |  0.139  |  0.139  
  0.108  |  4.560  |  0.107  |  0.108  
  0.031  |  4.560  |  0.023  |  0.038  
  0.046  |  4.561  |  0.038  |  0.054  
  0.123  |  4.562  |  0.115  |  0.131  
  0.154  |  4.563  |  0.162  |  0.146  
  0.092  |  4.564  |  0.092  |  0.092  
  0.046  |  4.565  |  0.046  |  0.046  
  0.092  |  4.566  |  0.085  |  0.100  
  0.169  |  4.567  |  0.162  |  0.177  
  0.154  |  4.569  |  0.162  |  0.146  
  0.077  |  4.570  |  0.085  |  0.069  
  0.092  |  4.571  |  0.093  |  0.092  
  0.154  |  4.572  |  0.154  |  0.154  
  0.200  |  4.574  |  0.200  |  0.200  
  0.123  |  4.575  |  0.115  |  0.131  
  0.092  |  4.576  |  0.092  |  0.093  
  0.139  |  4.578  |  0.131  |  0.146  
  0.216  |  4.580  |  0.216  |  0.216  
  0.185  |  4.582  |  0.185  |  0.185  
  0.108  |  4.583  |  0.100  |  0.115  
  0.200  |  4.586  |  0.208  |  0.192  
  0.631  |  4.593  |  0.631  |  0.631  
  0.108  |  4.594  |  0.100  |  0.115  
 -0.015  |  4.593  | -0.015  | -0.015  
  0.185  |  4.595  |  0.185  |  0.184  
  0.169  |  4.597  |  0.168  |  0.171  
 -0.046  |  4.597  | -0.045  | -0.047  

received SIGINT Ctrl-C
