CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.508  |  2.992  |  0.508  |  0.508  
  0.523  |  2.997  |  0.523  |  0.523  
  0.523  |  3.002  |  0.523  |  0.523  
  0.493  |  3.007  |  0.500  |  0.485  
  0.508  |  3.012  |  0.500  |  0.516  
  0.585  |  3.018  |  0.585  |  0.585  
  0.493  |  3.023  |  0.500  |  0.485  
  0.477  |  3.028  |  0.485  |  0.470  
  0.508  |  3.033  |  0.508  |  0.508  
  0.554  |  3.038  |  0.546  |  0.562  
  0.462  |  3.048  |  0.462  |  0.462  
  0.493  |  3.053  |  0.500  |  0.485  
  0.554  |  3.059  |  0.554  |  0.554  
  0.539  |  3.064  |  0.531  |  0.546  
  0.477  |  3.069  |  0.485  |  0.470  
  0.523  |  3.074  |  0.531  |  0.516  
  0.539  |  3.080  |  0.539  |  0.539  
  0.508  |  3.085  |  0.500  |  0.516  
  0.493  |  3.090  |  0.485  |  0.500  
  0.539  |  3.095  |  0.539  |  0.539  
  0.523  |  3.100  |  0.531  |  0.516  
  0.508  |  3.105  |  0.516  |  0.500  
  0.508  |  3.110  |  0.508  |  0.508  
  0.539  |  3.116  |  0.531  |  0.546  
  0.508  |  3.121  |  0.508  |  0.508  
  0.523  |  3.126  |  0.523  |  0.523  
  0.508  |  3.131  |  0.508  |  0.508  
  0.523  |  3.136  |  0.531  |  0.516  
  0.508  |  3.141  |  0.516  |  0.500  
  0.523  |  3.147  |  0.523  |  0.523  
  0.508  |  3.152  |  0.500  |  0.516  
  0.523  |  3.157  |  0.523  |  0.523  
  0.508  |  3.162  |  0.516  |  0.500  
  0.554  |  3.167  |  0.554  |  0.554  
  0.508  |  3.173  |  0.500  |  0.516  
  0.508  |  3.178  |  0.516  |  0.500  
  0.493  |  3.183  |  0.500  |  0.485  
  0.508  |  3.188  |  0.508  |  0.508  
  0.539  |  3.193  |  0.539  |  0.539  
  0.539  |  3.198  |  0.539  |  0.539  
  0.508  |  3.203  |  0.508  |  0.508  
  0.508  |  3.209  |  0.508  |  0.508  
  0.539  |  3.214  |  0.539  |  0.539  
  0.539  |  3.219  |  0.539  |  0.539  
  0.493  |  3.224  |  0.500  |  0.485  
  0.523  |  3.234  |  0.523  |  0.523  
  0.570  |  3.240  |  0.570  |  0.570  
  0.508  |  3.245  |  0.500  |  0.516  
  0.493  |  3.250  |  0.500  |  0.485  
  0.493  |  3.255  |  0.493  |  0.493  
  0.554  |  3.260  |  0.554  |  0.554  
  0.523  |  3.266  |  0.523  |  0.523  
  0.508  |  3.271  |  0.500  |  0.516  
  0.477  |  3.275  |  0.477  |  0.477  
  0.570  |  3.281  |  0.569  |  0.570  
  0.508  |  3.286  |  0.516  |  0.500  
  0.539  |  3.292  |  0.539  |  0.539  
  0.477  |  3.296  |  0.477  |  0.477  
  0.539  |  3.302  |  0.539  |  0.539  
  0.539  |  3.307  |  0.539  |  0.539  
  0.493  |  3.312  |  0.493  |  0.493  
  0.462  |  3.317  |  0.470  |  0.454  
  0.554  |  3.322  |  0.562  |  0.546  
  0.570  |  3.328  |  0.562  |  0.577  
  0.493  |  3.333  |  0.492  |  0.493  
  0.493  |  3.338  |  0.493  |  0.493  
  0.523  |  3.343  |  0.523  |  0.523  
  0.508  |  3.348  |  0.516  |  0.500  
  0.554  |  3.354  |  0.562  |  0.546  
  0.493  |  3.358  |  0.485  |  0.500  
  0.477  |  3.363  |  0.470  |  0.485  
  0.554  |  3.369  |  0.562  |  0.546  
  0.539  |  3.374  |  0.539  |  0.539  
  0.523  |  3.379  |  0.523  |  0.523  
  0.462  |  3.384  |  0.470  |  0.454  
  0.493  |  3.389  |  0.493  |  0.493  
  0.570  |  3.395  |  0.562  |  0.577  
  0.585  |  3.400  |  0.585  |  0.585  
  0.477  |  3.405  |  0.477  |  0.477  
  0.431  |  3.409  |  0.431  |  0.431  

received SIGINT Ctrl-C
