CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.677  |  3.874  |  0.677  |  0.677  
  0.708  |  3.881  |  0.708  |  0.708  
  0.677  |  3.888  |  0.677  |  0.677  
  0.708  |  3.895  |  0.708  |  0.708  
  0.693  |  3.902  |  0.693  |  0.693  
  0.724  |  3.909  |  0.724  |  0.724  
  0.662  |  3.916  |  0.654  |  0.670  
  0.739  |  3.923  |  0.739  |  0.739  
  0.631  |  3.929  |  0.631  |  0.631  
  0.739  |  3.937  |  0.739  |  0.739  
  0.662  |  3.943  |  0.670  |  0.654  
  0.800  |  3.951  |  0.800  |  0.800  
  0.631  |  3.958  |  0.639  |  0.623  
  0.677  |  3.964  |  0.670  |  0.685  
  0.693  |  3.971  |  0.693  |  0.693  
  0.708  |  3.978  |  0.700  |  0.716  
  0.693  |  3.985  |  0.693  |  0.693  
  0.708  |  3.992  |  0.708  |  0.708  
  0.693  |  3.999  |  0.685  |  0.700  
  0.708  |  4.006  |  0.708  |  0.708  
  0.724  |  4.014  |  0.731  |  0.716  
  0.677  |  4.027  |  0.677  |  0.677  
  0.724  |  4.035  |  0.724  |  0.724  
  0.724  |  4.042  |  0.724  |  0.724  
  0.677  |  4.049  |  0.677  |  0.677  
  0.724  |  4.056  |  0.724  |  0.724  
  0.693  |  4.063  |  0.693  |  0.693  
  0.708  |  4.070  |  0.708  |  0.708  
  0.708  |  4.077  |  0.708  |  0.708  
  0.724  |  4.084  |  0.724  |  0.724  
  0.662  |  4.091  |  0.670  |  0.654  
  0.708  |  4.098  |  0.716  |  0.700  
  0.662  |  4.105  |  0.662  |  0.662  
  0.724  |  4.112  |  0.716  |  0.731  
  0.677  |  4.119  |  0.677  |  0.677  
  0.739  |  4.126  |  0.739  |  0.739  
  0.662  |  4.133  |  0.654  |  0.670  
  0.724  |  4.140  |  0.724  |  0.724  
  0.677  |  4.147  |  0.677  |  0.677  
  0.724  |  4.154  |  0.724  |  0.724  
  0.677  |  4.161  |  0.685  |  0.670  
  0.739  |  4.168  |  0.739  |  0.739  
  0.677  |  4.175  |  0.685  |  0.670  
  0.724  |  4.182  |  0.724  |  0.724  
  0.677  |  4.189  |  0.670  |  0.685  
  0.724  |  4.196  |  0.724  |  0.724  
  0.677  |  4.203  |  0.677  |  0.677  
  0.739  |  4.210  |  0.739  |  0.739  
  0.662  |  4.217  |  0.670  |  0.654  
  0.708  |  4.224  |  0.716  |  0.700  
  0.693  |  4.231  |  0.685  |  0.700  
  0.724  |  4.238  |  0.716  |  0.731  
  0.693  |  4.245  |  0.693  |  0.693  
  0.662  |  4.251  |  0.670  |  0.654  
  0.708  |  4.259  |  0.708  |  0.708  
  0.693  |  4.265  |  0.693  |  0.693  
  0.693  |  4.280  |  0.693  |  0.693  
  0.693  |  4.287  |  0.700  |  0.685  
  0.693  |  4.294  |  0.700  |  0.685  
  0.662  |  4.301  |  0.654  |  0.670  
  0.739  |  4.308  |  0.747  |  0.731  
  0.647  |  4.314  |  0.654  |  0.639  
  0.739  |  4.322  |  0.731  |  0.747  
  0.677  |  4.329  |  0.670  |  0.685  
  0.724  |  4.336  |  0.731  |  0.716  
  0.677  |  4.343  |  0.670  |  0.685  
  0.754  |  4.350  |  0.754  |  0.754  
  0.693  |  4.357  |  0.693  |  0.693  
  0.693  |  4.364  |  0.693  |  0.693  
  0.708  |  4.371  |  0.708  |  0.708  
  0.693  |  4.378  |  0.693  |  0.693  
  0.647  |  4.384  |  0.639  |  0.654  
  0.754  |  4.392  |  0.754  |  0.754  
  0.724  |  4.399  |  0.724  |  0.724  
  0.677  |  4.406  |  0.685  |  0.670  
  0.662  |  4.413  |  0.662  |  0.662  
  0.724  |  4.420  |  0.716  |  0.731  
  0.708  |  4.427  |  0.700  |  0.716  
  0.708  |  4.434  |  0.708  |  0.708  
  0.677  |  4.441  |  0.677  |  0.677  
  0.724  |  4.448  |  0.731  |  0.716  
  0.708  |  4.455  |  0.716  |  0.700  
  0.693  |  4.462  |  0.693  |  0.693  
  0.631  |  4.468  |  0.631  |  0.631  
  0.785  |  4.476  |  0.785  |  0.785  
  0.677  |  4.483  |  0.670  |  0.685  
  0.708  |  4.490  |  0.708  |  0.708  
  0.693  |  4.497  |  0.693  |  0.693  
  0.677  |  4.504  |  0.670  |  0.685  
  0.708  |  4.511  |  0.708  |  0.708  
  0.708  |  4.518  |  0.708  |  0.708  
  0.677  |  4.525  |  0.677  |  0.677  
  0.724  |  4.532  |  0.724  |  0.724  
  0.739  |  4.539  |  0.739  |  0.739  
  0.662  |  4.546  |  0.662  |  0.662  
  0.739  |  4.553  |  0.747  |  0.731  
  0.662  |  4.560  |  0.654  |  0.670  
  0.677  |  4.574  |  0.677  |  0.677  
  0.677  |  4.574  |  0.677  |  0.677  
  0.647  |  4.588  |  0.647  |  0.647  
  0.708  |  4.595  |  0.700  |  0.716  
  0.693  |  4.602  |  0.693  |  0.693  
  0.693  |  4.609  |  0.693  |  0.693  
  0.754  |  4.616  |  0.754  |  0.754  
  0.708  |  4.623  |  0.708  |  0.708  
  0.677  |  4.630  |  0.670  |  0.685  
  0.708  |  4.637  |  0.700  |  0.716  
  0.693  |  4.644  |  0.693  |  0.693  
  0.677  |  4.651  |  0.677  |  0.677  
  0.708  |  4.658  |  0.716  |  0.700  
  0.693  |  4.665  |  0.693  |  0.693  
  0.724  |  4.672  |  0.724  |  0.724  
  0.647  |  4.678  |  0.647  |  0.647  
  0.754  |  4.686  |  0.754  |  0.754  
  0.693  |  4.693  |  0.700  |  0.685  
  0.708  |  4.700  |  0.716  |  0.700  
  0.662  |  4.707  |  0.662  |  0.662  
  0.754  |  4.714  |  0.762  |  0.747  
  0.631  |  4.720  |  0.623  |  0.639  
  0.770  |  4.728  |  0.770  |  0.770  
  0.693  |  4.735  |  0.693  |  0.693  
  0.693  |  4.742  |  0.685  |  0.700  
  0.693  |  4.749  |  0.693  |  0.693  
  0.708  |  4.756  |  0.708  |  0.708  
  0.693  |  4.763  |  0.693  |  0.693  
  0.739  |  4.770  |  0.739  |  0.739  
  0.647  |  4.777  |  0.647  |  0.647  
  0.708  |  4.784  |  0.700  |  0.716  
  0.677  |  4.791  |  0.677  |  0.677  
  0.708  |  4.798  |  0.716  |  0.700  
  0.739  |  4.805  |  0.747  |  0.731  
  0.693  |  4.812  |  0.693  |  0.693  
  0.708  |  4.819  |  0.708  |  0.708  
  0.677  |  4.826  |  0.677  |  0.677  
  0.739  |  4.833  |  0.739  |  0.739  
  0.677  |  4.847  |  0.677  |  0.677  
  0.677  |  4.854  |  0.677  |  0.677  
  0.739  |  4.861  |  0.731  |  0.747  
  0.693  |  4.868  |  0.693  |  0.693  
  0.693  |  4.875  |  0.693  |  0.693  
  0.693  |  4.882  |  0.693  |  0.693  
  0.677  |  4.889  |  0.677  |  0.677  
  0.724  |  4.896  |  0.724  |  0.724  
  0.724  |  4.903  |  0.731  |  0.716  
  0.693  |  4.910  |  0.693  |  0.693  
  0.739  |  4.917  |  0.739  |  0.739  
  0.677  |  4.924  |  0.670  |  0.685  
  0.677  |  4.931  |  0.670  |  0.685  
  0.708  |  4.938  |  0.708  |  0.708  
  0.677  |  4.945  |  0.677  |  0.677  
  0.693  |  4.952  |  0.685  |  0.700  
  0.708  |  4.959  |  0.708  |  0.708  
  0.724  |  4.966  |  0.724  |  0.724  
  0.739  |  4.973  |  0.739  |  0.739  
  0.693  |  4.980  |  0.693  |  0.693  
  0.693  |  4.987  |  0.693  |  0.693  
  0.693  |  4.994  |  0.685  |  0.700  
  0.693  |  5.001  |  0.685  |  0.700  
  0.693  |  5.008  |  0.693  |  0.693  
  0.647  |  5.015  |  0.639  |  0.654  
  0.754  |  5.022  |  0.754  |  0.754  
  0.662  |  5.029  |  0.662  |  0.662  
  0.724  |  5.036  |  0.731  |  0.716  
  0.693  |  5.043  |  0.700  |  0.685  
  0.708  |  5.050  |  0.700  |  0.716  
  0.724  |  5.057  |  0.724  |  0.724  
  0.677  |  5.064  |  0.677  |  0.677  
  0.677  |  5.071  |  0.670  |  0.685  
  0.708  |  5.078  |  0.708  |  0.708  
  0.677  |  5.085  |  0.677  |  0.677  
  0.708  |  5.092  |  0.700  |  0.716  
  0.739  |  5.099  |  0.739  |  0.739  
  0.693  |  5.106  |  0.693  |  0.693  
  0.662  |  5.119  |  0.670  |  0.654  
  0.739  |  5.127  |  0.739  |  0.739  
  0.677  |  5.134  |  0.670  |  0.685  
  0.724  |  5.141  |  0.724  |  0.724  
  0.662  |  5.147  |  0.670  |  0.654  
  0.724  |  5.155  |  0.731  |  0.716  
  0.647  |  5.161  |  0.654  |  0.639  
  0.770  |  5.169  |  0.770  |  0.770  
  0.662  |  5.175  |  0.662  |  0.662  
  0.770  |  5.183  |  0.770  |  0.770  
  0.647  |  5.190  |  0.647  |  0.647  
  0.754  |  5.197  |  0.754  |  0.754  
  0.708  |  5.204  |  0.708  |  0.708  
  0.708  |  5.211  |  0.708  |  0.708  
  0.647  |  5.218  |  0.647  |  0.647  
  0.708  |  5.225  |  0.700  |  0.716  
  0.693  |  5.232  |  0.693  |  0.693  
  0.724  |  5.239  |  0.724  |  0.724  
  0.693  |  5.246  |  0.700  |  0.685  
  0.739  |  5.253  |  0.739  |  0.739  
  0.662  |  5.260  |  0.670  |  0.654  
  0.708  |  5.267  |  0.708  |  0.708  
  0.693  |  5.274  |  0.685  |  0.700  
  0.662  |  5.281  |  0.654  |  0.670  
  0.708  |  5.288  |  0.708  |  0.708  
  0.693  |  5.295  |  0.685  |  0.700  
  0.708  |  5.302  |  0.708  |  0.708  
  0.754  |  5.309  |  0.754  |  0.754  
  0.662  |  5.316  |  0.670  |  0.654  
  0.724  |  5.323  |  0.724  |  0.724  
  0.677  |  5.337  |  0.677  |  0.677  
  0.724  |  5.344  |  0.724  |  0.724  
  0.677  |  5.351  |  0.685  |  0.670  
  0.708  |  5.358  |  0.708  |  0.708  
  0.724  |  5.365  |  0.731  |  0.716  
  0.677  |  5.372  |  0.677  |  0.677  
  0.724  |  5.379  |  0.731  |  0.716  
  0.677  |  5.386  |  0.670  |  0.685  
  0.724  |  5.393  |  0.724  |  0.724  
  0.677  |  5.400  |  0.677  |  0.677  
  0.724  |  5.407  |  0.716  |  0.731  
  0.677  |  5.414  |  0.685  |  0.670  
  0.708  |  5.421  |  0.716  |  0.700  
  0.693  |  5.428  |  0.693  |  0.693  
  0.724  |  5.435  |  0.724  |  0.724  
  0.693  |  5.442  |  0.685  |  0.700  
  0.693  |  5.449  |  0.693  |  0.693  
  0.662  |  5.456  |  0.662  |  0.662  
  0.739  |  5.463  |  0.739  |  0.739  
  0.708  |  5.470  |  0.708  |  0.708  
  0.662  |  5.477  |  0.662  |  0.662  
  0.739  |  5.484  |  0.739  |  0.739  
  0.677  |  5.491  |  0.677  |  0.677  
  0.708  |  5.498  |  0.708  |  0.708  
  0.739  |  5.505  |  0.747  |  0.731  
  0.662  |  5.512  |  0.662  |  0.662  
  0.739  |  5.519  |  0.739  |  0.739  
  0.662  |  5.526  |  0.662  |  0.662  
  0.724  |  5.533  |  0.716  |  0.731  
  0.677  |  5.540  |  0.677  |  0.677  
  0.677  |  5.547  |  0.670  |  0.685  
  0.724  |  5.554  |  0.724  |  0.724  
  0.693  |  5.561  |  0.693  |  0.693  
  0.693  |  5.568  |  0.700  |  0.685  
  0.754  |  5.575  |  0.754  |  0.754  
  0.724  |  5.583  |  0.724  |  0.724  
  0.677  |  5.596  |  0.677  |  0.677  
  0.724  |  5.604  |  0.724  |  0.724  
  0.677  |  5.610  |  0.685  |  0.670  
  0.724  |  5.618  |  0.724  |  0.724  
  0.693  |  5.625  |  0.693  |  0.693  
  0.724  |  5.632  |  0.724  |  0.724  
  0.677  |  5.639  |  0.677  |  0.677  
  0.708  |  5.646  |  0.700  |  0.716  
  0.677  |  5.652  |  0.677  |  0.677  
  0.693  |  5.659  |  0.685  |  0.700  
  0.693  |  5.666  |  0.693  |  0.693  
  0.739  |  5.674  |  0.739  |  0.739  
  0.647  |  5.680  |  0.647  |  0.647  
  0.677  |  5.687  |  0.670  |  0.685  
  0.754  |  5.694  |  0.754  |  0.754  
  0.693  |  5.701  |  0.700  |  0.685  
  0.693  |  5.708  |  0.693  |  0.693  
  0.708  |  5.715  |  0.716  |  0.700  
  0.693  |  5.722  |  0.685  |  0.700  
  0.708  |  5.729  |  0.700  |  0.716  
  0.662  |  5.736  |  0.670  |  0.654  
  0.724  |  5.743  |  0.724  |  0.724  
  0.677  |  5.750  |  0.670  |  0.685  
  0.693  |  5.757  |  0.693  |  0.693  
  0.708  |  5.764  |  0.700  |  0.716  
  0.708  |  5.771  |  0.708  |  0.708  
  0.677  |  5.778  |  0.685  |  0.670  
  0.754  |  5.785  |  0.762  |  0.747  
  0.677  |  5.792  |  0.677  |  0.677  
  0.693  |  5.799  |  0.693  |  0.693  
  0.693  |  5.806  |  0.693  |  0.693  
  0.677  |  5.813  |  0.670  |  0.685  
  0.708  |  5.820  |  0.708  |  0.708  
  0.724  |  5.827  |  0.724  |  0.724  
  0.677  |  5.834  |  0.670  |  0.685  
  0.770  |  5.842  |  0.770  |  0.770  
  0.677  |  5.855  |  0.670  |  0.685  
  0.677  |  5.855  |  0.670  |  0.685  
  0.677  |  5.869  |  0.685  |  0.670  
  0.677  |  5.869  |  0.685  |  0.670  
  0.693  |  5.883  |  0.693  |  0.693  
  0.647  |  5.890  |  0.647  |  0.647  
  0.724  |  5.897  |  0.724  |  0.724  
  0.724  |  5.904  |  0.716  |  0.731  
  0.724  |  5.911  |  0.724  |  0.724  
  0.677  |  5.918  |  0.670  |  0.685  
  0.677  |  5.925  |  0.677  |  0.677  
  0.724  |  5.932  |  0.724  |  0.724  
  0.677  |  5.939  |  0.677  |  0.677  
  0.724  |  5.946  |  0.731  |  0.716  
  0.693  |  5.953  |  0.693  |  0.693  
  0.724  |  5.960  |  0.724  |  0.724  
  0.677  |  5.967  |  0.677  |  0.677  
  0.724  |  5.974  |  0.724  |  0.724  
  0.677  |  5.981  |  0.685  |  0.670  
  0.724  |  5.988  |  0.724  |  0.724  
  0.677  |  5.995  |  0.677  |  0.677  
  0.724  |  6.002  |  0.731  |  0.716  
  0.677  |  6.009  |  0.677  |  0.677  
  0.724  |  6.016  |  0.724  |  0.724  
  0.677  |  6.023  |  0.677  |  0.677  
  0.708  |  6.030  |  0.708  |  0.708  
  0.708  |  6.037  |  0.708  |  0.708  
  0.739  |  6.045  |  0.739  |  0.739  
  0.662  |  6.051  |  0.662  |  0.662  
  0.693  |  6.058  |  0.700  |  0.685  
  0.677  |  6.065  |  0.670  |  0.685  
  0.739  |  6.072  |  0.731  |  0.747  
  0.693  |  6.079  |  0.700  |  0.685  
  0.693  |  6.086  |  0.693  |  0.693  
  0.708  |  6.093  |  0.708  |  0.708  
  0.724  |  6.101  |  0.716  |  0.731  
  0.662  |  6.107  |  0.662  |  0.662  
  0.693  |  6.121  |  0.693  |  0.693  
  0.708  |  6.128  |  0.708  |  0.708  
  0.708  |  6.135  |  0.716  |  0.700  
  0.693  |  6.142  |  0.693  |  0.693  
  0.708  |  6.149  |  0.700  |  0.716  
  0.724  |  6.156  |  0.724  |  0.724  
  0.677  |  6.163  |  0.685  |  0.670  
  0.754  |  6.171  |  0.754  |  0.754  
  0.662  |  6.177  |  0.662  |  0.662  
  0.739  |  6.185  |  0.739  |  0.739  
  0.708  |  6.192  |  0.716  |  0.700  
  0.677  |  6.199  |  0.677  |  0.677  
  0.708  |  6.206  |  0.708  |  0.708  
  0.693  |  6.213  |  0.693  |  0.693  
  0.677  |  6.219  |  0.685  |  0.670  
  0.708  |  6.226  |  0.700  |  0.716  
  0.708  |  6.233  |  0.708  |  0.708  
  0.677  |  6.240  |  0.677  |  0.677  
  0.662  |  6.247  |  0.670  |  0.654  
  0.739  |  6.254  |  0.747  |  0.731  
  0.662  |  6.261  |  0.654  |  0.670  
  0.708  |  6.268  |  0.708  |  0.708  
  0.724  |  6.275  |  0.724  |  0.724  
  0.708  |  6.282  |  0.700  |  0.716  
  0.693  |  6.289  |  0.693  |  0.693  
  0.693  |  6.296  |  0.693  |  0.693  
  0.677  |  6.303  |  0.685  |  0.670  
  0.724  |  6.310  |  0.724  |  0.724  
  0.708  |  6.317  |  0.700  |  0.716  
  0.662  |  6.331  |  0.654  |  0.670  
  0.708  |  6.338  |  0.708  |  0.708  
  0.724  |  6.345  |  0.724  |  0.724  
  0.724  |  6.352  |  0.724  |  0.724  
  0.693  |  6.359  |  0.693  |  0.693  
  0.708  |  6.366  |  0.708  |  0.708  
  0.693  |  6.373  |  0.693  |  0.693  
  0.708  |  6.380  |  0.708  |  0.708  
  0.677  |  6.387  |  0.670  |  0.685  
  0.693  |  6.394  |  0.700  |  0.685  
  0.677  |  6.401  |  0.685  |  0.670  
  0.724  |  6.408  |  0.731  |  0.716  
  0.693  |  6.415  |  0.693  |  0.693  
  0.724  |  6.422  |  0.724  |  0.724  
  0.647  |  6.429  |  0.639  |  0.654  
  0.724  |  6.436  |  0.724  |  0.724  
  0.739  |  6.443  |  0.739  |  0.739  
  0.677  |  6.450  |  0.677  |  0.677  
  0.724  |  6.457  |  0.724  |  0.724  
  0.677  |  6.464  |  0.677  |  0.677  
  0.708  |  6.471  |  0.708  |  0.708  
  0.724  |  6.478  |  0.724  |  0.724  
  0.677  |  6.485  |  0.685  |  0.670  
  0.693  |  6.492  |  0.693  |  0.693  
  0.693  |  6.499  |  0.685  |  0.700  
  0.677  |  6.506  |  0.677  |  0.677  
  0.693  |  6.513  |  0.700  |  0.685  

received SIGINT Ctrl-C
