CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.739  |  3.501  |  0.739  |  0.739  
  0.708  |  3.508  |  0.708  |  0.708  
  0.677  |  3.514  |  0.670  |  0.685  
  0.647  |  3.521  |  0.639  |  0.654  
  0.677  |  3.528  |  0.677  |  0.677  
  0.708  |  3.535  |  0.716  |  0.700  
  0.770  |  3.542  |  0.770  |  0.770  
  0.647  |  3.549  |  0.647  |  0.647  
  0.739  |  3.556  |  0.739  |  0.739  
  0.677  |  3.563  |  0.677  |  0.677  
  0.662  |  3.570  |  0.654  |  0.670  
  0.662  |  3.576  |  0.662  |  0.662  
  0.754  |  3.584  |  0.754  |  0.754  
  0.693  |  3.591  |  0.693  |  0.693  
  0.708  |  3.598  |  0.716  |  0.700  
  0.662  |  3.604  |  0.662  |  0.662  
  0.677  |  3.611  |  0.670  |  0.685  
  0.724  |  3.618  |  0.724  |  0.724  
  0.724  |  3.626  |  0.731  |  0.716  
  0.662  |  3.632  |  0.662  |  0.662  
  0.662  |  3.639  |  0.654  |  0.670  
  0.724  |  3.646  |  0.731  |  0.716  
  0.739  |  3.654  |  0.731  |  0.747  
  0.677  |  3.660  |  0.677  |  0.677  
  0.631  |  3.667  |  0.631  |  0.631  
  0.754  |  3.674  |  0.754  |  0.754  
  0.724  |  3.681  |  0.724  |  0.724  
  0.662  |  3.695  |  0.654  |  0.670  
  0.662  |  3.695  |  0.654  |  0.670  
  0.662  |  3.709  |  0.662  |  0.662  
  0.724  |  3.716  |  0.731  |  0.716  
  0.647  |  3.722  |  0.647  |  0.647  
  0.724  |  3.730  |  0.724  |  0.724  
  0.724  |  3.737  |  0.724  |  0.724  
  0.739  |  3.744  |  0.739  |  0.739  
  0.647  |  3.751  |  0.654  |  0.639  
  0.693  |  3.758  |  0.693  |  0.693  
  0.693  |  3.764  |  0.693  |  0.693  
  0.724  |  3.772  |  0.724  |  0.724  
  0.677  |  3.778  |  0.677  |  0.677  
  0.693  |  3.785  |  0.693  |  0.693  
  0.693  |  3.792  |  0.693  |  0.693  
  0.693  |  3.799  |  0.693  |  0.693  
  0.677  |  3.806  |  0.670  |  0.685  
  0.677  |  3.813  |  0.670  |  0.685  
  0.708  |  3.820  |  0.708  |  0.708  
  0.724  |  3.827  |  0.724  |  0.724  
  0.739  |  3.834  |  0.739  |  0.739  
  0.631  |  3.841  |  0.639  |  0.623  
  0.724  |  3.848  |  0.724  |  0.724  
  0.677  |  3.855  |  0.677  |  0.677  
  0.739  |  3.862  |  0.731  |  0.747  
  0.647  |  3.869  |  0.647  |  0.647  
  0.739  |  3.876  |  0.739  |  0.739  
  0.708  |  3.883  |  0.708  |  0.708  
  0.677  |  3.890  |  0.677  |  0.677  
  0.662  |  3.896  |  0.662  |  0.662  
  0.724  |  3.904  |  0.716  |  0.731  
  0.693  |  3.911  |  0.693  |  0.693  
  0.739  |  3.918  |  0.747  |  0.731  
  0.647  |  3.924  |  0.654  |  0.639  
  0.693  |  3.931  |  0.693  |  0.693  
  0.739  |  3.939  |  0.739  |  0.739  
  0.708  |  3.946  |  0.700  |  0.716  
  0.662  |  3.959  |  0.662  |  0.662  
  0.708  |  3.966  |  0.700  |  0.716  
  0.693  |  3.973  |  0.685  |  0.700  
  0.708  |  3.980  |  0.708  |  0.708  
  0.708  |  3.987  |  0.716  |  0.700  
  0.677  |  3.994  |  0.670  |  0.685  
  0.708  |  4.001  |  0.708  |  0.708  
  0.677  |  4.008  |  0.677  |  0.677  
  0.724  |  4.015  |  0.724  |  0.724  
  0.677  |  4.022  |  0.677  |  0.677  
  0.724  |  4.029  |  0.724  |  0.724  
  0.662  |  4.036  |  0.654  |  0.670  
  0.708  |  4.043  |  0.708  |  0.708  
  0.724  |  4.050  |  0.731  |  0.716  
  0.693  |  4.057  |  0.700  |  0.685  
  0.693  |  4.064  |  0.685  |  0.700  
  0.662  |  4.071  |  0.662  |  0.662  
  0.739  |  4.078  |  0.739  |  0.739  
  0.677  |  4.085  |  0.677  |  0.677  
  0.739  |  4.092  |  0.739  |  0.739  
  0.693  |  4.099  |  0.693  |  0.693  
  0.647  |  4.106  |  0.639  |  0.654  
  0.739  |  4.113  |  0.739  |  0.739  
  0.677  |  4.120  |  0.677  |  0.677  
  0.693  |  4.127  |  0.693  |  0.693  
  0.677  |  4.133  |  0.677  |  0.677  
  0.724  |  4.141  |  0.724  |  0.724  
  0.693  |  4.148  |  0.693  |  0.693  
  0.724  |  4.155  |  0.724  |  0.724  
  0.677  |  4.161  |  0.677  |  0.677  
  0.708  |  4.169  |  0.700  |  0.716  
  0.662  |  4.175  |  0.662  |  0.662  
  0.708  |  4.182  |  0.708  |  0.708  
  0.754  |  4.190  |  0.754  |  0.754  
  0.647  |  4.196  |  0.647  |  0.647  
  0.724  |  4.203  |  0.724  |  0.723  
  0.677  |  4.210  |  0.685  |  0.670  
  0.724  |  4.224  |  0.724  |  0.724  
  0.693  |  4.231  |  0.693  |  0.693  
  0.708  |  4.238  |  0.708  |  0.708  
  0.724  |  4.245  |  0.724  |  0.724  
  0.662  |  4.252  |  0.662  |  0.662  
  0.724  |  4.259  |  0.716  |  0.731  
  0.662  |  4.266  |  0.654  |  0.670  
  0.724  |  4.273  |  0.731  |  0.716  
  0.677  |  4.280  |  0.677  |  0.677  
  0.724  |  4.287  |  0.731  |  0.716  
  0.677  |  4.294  |  0.677  |  0.677  
  0.724  |  4.301  |  0.731  |  0.716  
  0.647  |  4.308  |  0.647  |  0.647  
  0.770  |  4.315  |  0.770  |  0.770  
  0.647  |  4.322  |  0.647  |  0.647  
  0.754  |  4.329  |  0.754  |  0.754  
  0.708  |  4.336  |  0.708  |  0.708  
  0.662  |  4.343  |  0.670  |  0.654  
  0.662  |  4.350  |  0.662  |  0.662  
  0.724  |  4.357  |  0.716  |  0.731  
  0.708  |  4.364  |  0.708  |  0.708  
  0.647  |  4.378  |  0.647  |  0.647  
  0.739  |  4.385  |  0.739  |  0.739  
  0.662  |  4.392  |  0.662  |  0.662  
  0.739  |  4.399  |  0.731  |  0.747  
  0.708  |  4.406  |  0.716  |  0.700  
  0.647  |  4.413  |  0.654  |  0.639  
  0.754  |  4.420  |  0.754  |  0.754  
  0.693  |  4.427  |  0.685  |  0.700  
  0.693  |  4.434  |  0.693  |  0.693  
  0.677  |  4.441  |  0.670  |  0.685  
  0.708  |  4.448  |  0.708  |  0.708  
  0.662  |  4.454  |  0.670  |  0.654  
  0.693  |  4.461  |  0.700  |  0.685  
  0.724  |  4.469  |  0.724  |  0.724  
  0.708  |  4.476  |  0.708  |  0.708  
  0.677  |  4.482  |  0.670  |  0.685  
  0.708  |  4.489  |  0.716  |  0.700  
  0.662  |  4.496  |  0.670  |  0.654  
  0.770  |  4.504  |  0.770  |  0.770  
  0.708  |  4.511  |  0.708  |  0.708  
  0.693  |  4.518  |  0.693  |  0.693  
  0.631  |  4.524  |  0.623  |  0.639  
  0.677  |  4.531  |  0.677  |  0.677  
  0.754  |  4.538  |  0.754  |  0.754  
  0.693  |  4.545  |  0.693  |  0.693  
  0.708  |  4.552  |  0.708  |  0.708  
  0.693  |  4.559  |  0.693  |  0.693  
  0.677  |  4.566  |  0.685  |  0.670  
  0.754  |  4.574  |  0.754  |  0.754  
  0.693  |  4.581  |  0.693  |  0.693  
  0.677  |  4.587  |  0.670  |  0.685  
  0.708  |  4.594  |  0.708  |  0.708  
  0.677  |  4.608  |  0.677  |  0.677  
  0.708  |  4.615  |  0.708  |  0.708  
  0.693  |  4.622  |  0.700  |  0.685  
  0.677  |  4.629  |  0.685  |  0.670  
  0.724  |  4.636  |  0.731  |  0.716  
  0.677  |  4.643  |  0.677  |  0.677  
  0.724  |  4.650  |  0.716  |  0.731  
  0.677  |  4.657  |  0.670  |  0.685  
  0.724  |  4.664  |  0.724  |  0.724  
  0.708  |  4.671  |  0.716  |  0.700  
  0.677  |  4.678  |  0.677  |  0.677  
  0.677  |  4.685  |  0.670  |  0.685  
  0.708  |  4.692  |  0.700  |  0.716  
  0.693  |  4.699  |  0.700  |  0.685  
  0.739  |  4.706  |  0.739  |  0.739  
  0.677  |  4.713  |  0.677  |  0.677  
  0.708  |  4.720  |  0.708  |  0.708  
  0.693  |  4.727  |  0.693  |  0.693  
  0.724  |  4.734  |  0.724  |  0.724  
  0.677  |  4.741  |  0.677  |  0.677  
  0.677  |  4.748  |  0.677  |  0.677  
  0.693  |  4.754  |  0.700  |  0.685  
  0.739  |  4.762  |  0.747  |  0.731  
  0.647  |  4.768  |  0.639  |  0.654  
  0.754  |  4.776  |  0.754  |  0.754  
  0.662  |  4.782  |  0.654  |  0.670  
  0.708  |  4.790  |  0.708  |  0.708  
  0.708  |  4.797  |  0.716  |  0.700  
  0.693  |  4.804  |  0.700  |  0.685  
  0.662  |  4.810  |  0.662  |  0.662  
  0.724  |  4.817  |  0.716  |  0.731  
  0.724  |  4.825  |  0.724  |  0.724  
  0.708  |  4.832  |  0.708  |  0.708  
  0.693  |  4.839  |  0.693  |  0.693  
  0.708  |  4.846  |  0.708  |  0.708  
  0.677  |  4.859  |  0.670  |  0.685  
  0.693  |  4.866  |  0.685  |  0.700  
  0.724  |  4.873  |  0.724  |  0.724  
  0.724  |  4.881  |  0.731  |  0.716  
  0.677  |  4.887  |  0.685  |  0.670  
  0.677  |  4.894  |  0.670  |  0.685  
  0.739  |  4.902  |  0.739  |  0.739  
  0.662  |  4.908  |  0.670  |  0.654  
  0.708  |  4.915  |  0.700  |  0.716  
  0.677  |  4.922  |  0.670  |  0.685  
  0.739  |  4.929  |  0.747  |  0.731  
  0.662  |  4.936  |  0.662  |  0.662  
  0.739  |  4.943  |  0.739  |  0.739  
  0.662  |  4.950  |  0.662  |  0.662  
  0.754  |  4.958  |  0.754  |  0.754  
  0.677  |  4.964  |  0.677  |  0.677  
  0.662  |  4.971  |  0.662  |  0.662  
  0.662  |  4.978  |  0.662  |  0.662  
  0.739  |  4.985  |  0.747  |  0.731  
  0.754  |  4.992  |  0.754  |  0.754  
  0.693  |  4.999  |  0.685  |  0.700  
  0.662  |  5.006  |  0.662  |  0.662  
  0.677  |  5.013  |  0.670  |  0.685  
  0.739  |  5.020  |  0.739  |  0.739  
  0.693  |  5.027  |  0.693  |  0.693  
  0.677  |  5.034  |  0.670  |  0.685  
  0.693  |  5.041  |  0.700  |  0.685  
  0.677  |  5.048  |  0.677  |  0.677  
  0.724  |  5.055  |  0.724  |  0.724  
  0.739  |  5.062  |  0.739  |  0.739  
  0.677  |  5.069  |  0.685  |  0.670  
  0.724  |  5.076  |  0.724  |  0.724  
  0.677  |  5.083  |  0.677  |  0.677  
  0.708  |  5.090  |  0.708  |  0.708  
  0.647  |  5.096  |  0.647  |  0.647  
  0.724  |  5.104  |  0.716  |  0.731  
  0.693  |  5.111  |  0.700  |  0.685  
  0.677  |  5.125  |  0.670  |  0.685  
  0.708  |  5.132  |  0.708  |  0.708  
  0.724  |  5.139  |  0.731  |  0.716  
  0.677  |  5.146  |  0.677  |  0.677  
  0.693  |  5.153  |  0.693  |  0.693  
  0.724  |  5.160  |  0.724  |  0.724  
  0.708  |  5.167  |  0.708  |  0.708  
  0.662  |  5.174  |  0.662  |  0.662  
  0.693  |  5.180  |  0.693  |  0.693  
  0.770  |  5.188  |  0.770  |  0.770  
  0.647  |  5.195  |  0.647  |  0.647  
  0.708  |  5.202  |  0.708  |  0.708  
  0.677  |  5.208  |  0.677  |  0.677  
  0.739  |  5.216  |  0.747  |  0.731  
  0.662  |  5.222  |  0.662  |  0.662  
  0.724  |  5.230  |  0.716  |  0.731  
  0.708  |  5.237  |  0.716  |  0.700  
  0.693  |  5.244  |  0.693  |  0.693  
  0.693  |  5.251  |  0.693  |  0.693  
  0.708  |  5.258  |  0.700  |  0.716  
  0.677  |  5.264  |  0.677  |  0.677  
  0.724  |  5.272  |  0.724  |  0.724  
  0.754  |  5.279  |  0.762  |  0.747  
  0.631  |  5.286  |  0.639  |  0.623  
  0.708  |  5.293  |  0.708  |  0.708  
  0.708  |  5.300  |  0.700  |  0.716  
  0.754  |  5.307  |  0.754  |  0.754  
  0.647  |  5.314  |  0.639  |  0.654  
  0.693  |  5.321  |  0.693  |  0.693  
  0.693  |  5.328  |  0.700  |  0.685  
  0.662  |  5.334  |  0.670  |  0.654  
  0.693  |  5.341  |  0.685  |  0.700  
  0.785  |  5.349  |  0.785  |  0.785  
  0.693  |  5.356  |  0.685  |  0.700  
  0.677  |  5.363  |  0.677  |  0.677  
  0.677  |  5.376  |  0.685  |  0.670  
  0.677  |  5.376  |  0.685  |  0.670  
  0.708  |  5.391  |  0.708  |  0.708  
  0.693  |  5.398  |  0.693  |  0.693  
  0.739  |  5.405  |  0.739  |  0.739  
  0.693  |  5.412  |  0.693  |  0.693  
  0.616  |  5.418  |  0.608  |  0.623  
  0.739  |  5.425  |  0.731  |  0.747  
  0.677  |  5.432  |  0.685  |  0.670  
  0.770  |  5.440  |  0.777  |  0.762  
  0.693  |  5.447  |  0.693  |  0.693  
  0.693  |  5.454  |  0.693  |  0.693  
  0.693  |  5.461  |  0.693  |  0.693  
  0.677  |  5.467  |  0.677  |  0.677  
  0.677  |  5.474  |  0.685  |  0.670  
  0.739  |  5.482  |  0.739  |  0.739  
  0.693  |  5.488  |  0.693  |  0.693  
  0.724  |  5.496  |  0.724  |  0.724  
  0.708  |  5.503  |  0.708  |  0.708  
  0.708  |  5.510  |  0.708  |  0.708  
  0.662  |  5.516  |  0.654  |  0.670  
  0.662  |  5.523  |  0.662  |  0.662  
  0.754  |  5.531  |  0.762  |  0.747  
  0.693  |  5.538  |  0.693  |  0.693  
  0.708  |  5.545  |  0.708  |  0.708  
  0.708  |  5.552  |  0.700  |  0.716  
  0.708  |  5.559  |  0.708  |  0.708  
  0.662  |  5.565  |  0.670  |  0.654  
  0.724  |  5.573  |  0.724  |  0.724  
  0.724  |  5.580  |  0.724  |  0.724  
  0.693  |  5.587  |  0.693  |  0.693  
  0.631  |  5.593  |  0.631  |  0.631  
  0.693  |  5.600  |  0.685  |  0.700  
  0.739  |  5.607  |  0.739  |  0.739  
  0.739  |  5.615  |  0.747  |  0.731  
  0.662  |  5.621  |  0.662  |  0.662  
  0.708  |  5.628  |  0.700  |  0.716  
  0.724  |  5.636  |  0.723  |  0.724  
  0.677  |  5.650  |  0.677  |  0.677  
  0.662  |  5.656  |  0.662  |  0.662  
  0.770  |  5.664  |  0.770  |  0.770  
  0.693  |  5.671  |  0.685  |  0.700  
  0.693  |  5.678  |  0.685  |  0.700  
  0.662  |  5.684  |  0.670  |  0.654  
  0.708  |  5.691  |  0.708  |  0.708  
  0.708  |  5.698  |  0.708  |  0.708  
  0.724  |  5.706  |  0.716  |  0.731  
  0.677  |  5.712  |  0.677  |  0.677  

received SIGINT Ctrl-C
