CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.662  |  3.424  |  0.662  |  0.662  
  0.739  |  3.431  |  0.739  |  0.739  
  0.631  |  3.437  |  0.631  |  0.631  
  0.724  |  3.444  |  0.724  |  0.724  
  0.647  |  3.451  |  0.654  |  0.639  
  0.724  |  3.458  |  0.724  |  0.724  
  0.693  |  3.465  |  0.700  |  0.685  
  0.631  |  3.471  |  0.631  |  0.631  
  0.739  |  3.479  |  0.739  |  0.739  
  0.662  |  3.485  |  0.662  |  0.662  
  0.677  |  3.492  |  0.677  |  0.677  
  0.677  |  3.499  |  0.677  |  0.677  
  0.724  |  3.506  |  0.716  |  0.731  
  0.662  |  3.513  |  0.662  |  0.662  
  0.662  |  3.519  |  0.662  |  0.662  
  0.677  |  3.526  |  0.670  |  0.685  
  0.693  |  3.533  |  0.700  |  0.685  
  0.708  |  3.540  |  0.716  |  0.700  
  0.677  |  3.547  |  0.677  |  0.677  
  0.677  |  3.554  |  0.670  |  0.685  
  0.693  |  3.561  |  0.700  |  0.685  
  0.677  |  3.567  |  0.677  |  0.677  
  0.677  |  3.574  |  0.677  |  0.677  
  0.724  |  3.581  |  0.731  |  0.716  
  0.662  |  3.588  |  0.662  |  0.662  
  0.677  |  3.595  |  0.677  |  0.677  
  0.647  |  3.601  |  0.647  |  0.647  
  0.708  |  3.608  |  0.708  |  0.708  
  0.662  |  3.615  |  0.670  |  0.654  
  0.739  |  3.622  |  0.747  |  0.731  
  0.677  |  3.629  |  0.685  |  0.670  
  0.677  |  3.636  |  0.670  |  0.685  
  0.708  |  3.643  |  0.708  |  0.708  
  0.631  |  3.656  |  0.631  |  0.631  
  0.677  |  3.663  |  0.677  |  0.677  
  0.677  |  3.670  |  0.677  |  0.677  
  0.739  |  3.677  |  0.739  |  0.739  
  0.677  |  3.684  |  0.670  |  0.685  
  0.693  |  3.691  |  0.693  |  0.693  
  0.693  |  3.697  |  0.693  |  0.693  
  0.677  |  3.704  |  0.677  |  0.677  
  0.677  |  3.711  |  0.677  |  0.677  
  0.708  |  3.718  |  0.708  |  0.708  
  0.662  |  3.725  |  0.662  |  0.662  
  0.693  |  3.732  |  0.700  |  0.685  
  0.647  |  3.738  |  0.647  |  0.647  
  0.693  |  3.745  |  0.700  |  0.685  
  0.677  |  3.752  |  0.685  |  0.670  
  0.739  |  3.759  |  0.739  |  0.739  
  0.647  |  3.766  |  0.647  |  0.647  
  0.739  |  3.773  |  0.739  |  0.739  
  0.693  |  3.780  |  0.693  |  0.693  
  0.647  |  3.786  |  0.647  |  0.647  
  0.724  |  3.794  |  0.731  |  0.716  
  0.693  |  3.800  |  0.693  |  0.693  
  0.677  |  3.807  |  0.677  |  0.677  
  0.677  |  3.814  |  0.685  |  0.670  
  0.693  |  3.821  |  0.693  |  0.693  
  0.662  |  3.827  |  0.662  |  0.662  
  0.724  |  3.835  |  0.724  |  0.724  
  0.693  |  3.842  |  0.700  |  0.685  
  0.616  |  3.848  |  0.623  |  0.608  
  0.754  |  3.855  |  0.762  |  0.747  
  0.647  |  3.862  |  0.647  |  0.647  
  0.677  |  3.869  |  0.670  |  0.685  
  0.677  |  3.875  |  0.677  |  0.677  
  0.677  |  3.882  |  0.677  |  0.677  
  0.677  |  3.896  |  0.677  |  0.677  
  0.677  |  3.896  |  0.677  |  0.677  
  0.693  |  3.910  |  0.700  |  0.685  
  0.708  |  3.917  |  0.700  |  0.716  
  0.662  |  3.924  |  0.662  |  0.662  
  0.708  |  3.931  |  0.708  |  0.708  
  0.662  |  3.937  |  0.670  |  0.654  
  0.724  |  3.944  |  0.724  |  0.724  
  0.677  |  3.951  |  0.677  |  0.677  
  0.708  |  3.958  |  0.708  |  0.708  
  0.647  |  3.965  |  0.654  |  0.639  
  0.724  |  3.972  |  0.724  |  0.724  
  0.647  |  3.978  |  0.639  |  0.654  
  0.724  |  3.986  |  0.724  |  0.724  
  0.662  |  3.992  |  0.662  |  0.662  
  0.724  |  3.999  |  0.731  |  0.716  
  0.647  |  4.006  |  0.647  |  0.647  
  0.754  |  4.013  |  0.754  |  0.754  
  0.631  |  4.020  |  0.639  |  0.623  
  0.739  |  4.027  |  0.747  |  0.731  
  0.647  |  4.034  |  0.647  |  0.647  
  0.708  |  4.041  |  0.700  |  0.716  
  0.724  |  4.048  |  0.724  |  0.724  
  0.724  |  4.055  |  0.724  |  0.724  
  0.647  |  4.061  |  0.647  |  0.647  
  0.647  |  4.068  |  0.647  |  0.647  
  0.708  |  4.075  |  0.716  |  0.700  
  0.724  |  4.082  |  0.724  |  0.724  
  0.662  |  4.089  |  0.662  |  0.662  
  0.708  |  4.096  |  0.700  |  0.716  
  0.662  |  4.103  |  0.670  |  0.654  
  0.724  |  4.110  |  0.724  |  0.724  
  0.662  |  4.116  |  0.654  |  0.670  
  0.693  |  4.123  |  0.700  |  0.685  
  0.693  |  4.130  |  0.693  |  0.693  
  0.693  |  4.137  |  0.693  |  0.693  
  0.677  |  4.144  |  0.677  |  0.677  
  0.739  |  4.151  |  0.747  |  0.731  
  0.708  |  4.158  |  0.708  |  0.708  
  0.662  |  4.165  |  0.670  |  0.654  
  0.677  |  4.179  |  0.677  |  0.677  
  0.677  |  4.185  |  0.685  |  0.670  
  0.708  |  4.192  |  0.708  |  0.708  
  0.677  |  4.199  |  0.677  |  0.677  
  0.724  |  4.206  |  0.716  |  0.731  
  0.631  |  4.213  |  0.631  |  0.631  
  0.770  |  4.220  |  0.770  |  0.770  
  0.631  |  4.227  |  0.631  |  0.631  
  0.754  |  4.234  |  0.754  |  0.754  
  0.647  |  4.241  |  0.647  |  0.647  
  0.724  |  4.248  |  0.724  |  0.724  
  0.693  |  4.255  |  0.700  |  0.685  
  0.708  |  4.262  |  0.708  |  0.708  
  0.616  |  4.268  |  0.608  |  0.623  
  0.708  |  4.275  |  0.716  |  0.700  
  0.739  |  4.282  |  0.739  |  0.739  
  0.708  |  4.289  |  0.708  |  0.708  
  0.662  |  4.296  |  0.654  |  0.670  
  0.693  |  4.303  |  0.693  |  0.693  
  0.677  |  4.310  |  0.677  |  0.677  
  0.677  |  4.316  |  0.670  |  0.685  
  0.708  |  4.324  |  0.708  |  0.708  
  0.693  |  4.330  |  0.693  |  0.693  
  0.708  |  4.338  |  0.708  |  0.708  
  0.677  |  4.344  |  0.677  |  0.677  
  0.693  |  4.351  |  0.693  |  0.693  
  0.708  |  4.358  |  0.708  |  0.708  
  0.677  |  4.365  |  0.677  |  0.677  
  0.708  |  4.372  |  0.716  |  0.700  
  0.708  |  4.379  |  0.708  |  0.708  
  0.662  |  4.386  |  0.662  |  0.662  
  0.677  |  4.393  |  0.677  |  0.677  
  0.708  |  4.400  |  0.708  |  0.708  
  0.739  |  4.407  |  0.739  |  0.739  
  0.662  |  4.414  |  0.662  |  0.662  
  0.708  |  4.421  |  0.700  |  0.716  
  0.677  |  4.427  |  0.677  |  0.677  
  0.677  |  4.441  |  0.677  |  0.677  
  0.677  |  4.448  |  0.677  |  0.677  
  0.739  |  4.455  |  0.739  |  0.739  
  0.693  |  4.462  |  0.693  |  0.693  
  0.677  |  4.469  |  0.670  |  0.685  
  0.662  |  4.475  |  0.662  |  0.662  
  0.724  |  4.483  |  0.731  |  0.716  
  0.693  |  4.490  |  0.700  |  0.685  
  0.693  |  4.497  |  0.700  |  0.685  
  0.708  |  4.504  |  0.700  |  0.716  
  0.677  |  4.510  |  0.670  |  0.685  
  0.677  |  4.517  |  0.685  |  0.670  
  0.708  |  4.524  |  0.708  |  0.708  
  0.677  |  4.531  |  0.670  |  0.685  
  0.708  |  4.538  |  0.708  |  0.708  
  0.647  |  4.544  |  0.647  |  0.647  
  0.724  |  4.552  |  0.731  |  0.716  
  0.693  |  4.559  |  0.693  |  0.693  
  0.724  |  4.566  |  0.724  |  0.724  
  0.677  |  4.573  |  0.677  |  0.677  
  0.708  |  4.580  |  0.700  |  0.716  
  0.662  |  4.586  |  0.654  |  0.670  
  0.708  |  4.593  |  0.708  |  0.708  
  0.677  |  4.600  |  0.670  |  0.685  
  0.708  |  4.607  |  0.708  |  0.708  
  0.662  |  4.614  |  0.662  |  0.662  
  0.724  |  4.621  |  0.724  |  0.724  
  0.677  |  4.628  |  0.685  |  0.670  
  0.677  |  4.634  |  0.677  |  0.677  
  0.724  |  4.642  |  0.724  |  0.724  
  0.677  |  4.648  |  0.685  |  0.670  
  0.662  |  4.655  |  0.662  |  0.662  
  0.708  |  4.662  |  0.708  |  0.708  
  0.708  |  4.669  |  0.700  |  0.716  
  0.708  |  4.676  |  0.708  |  0.708  
  0.693  |  4.690  |  0.685  |  0.700  
  0.693  |  4.690  |  0.685  |  0.700  
  0.739  |  4.697  |  0.739  |  0.739  
  0.677  |  4.711  |  0.677  |  0.677  
  0.724  |  4.718  |  0.724  |  0.724  
  0.693  |  4.725  |  0.693  |  0.693  
  0.693  |  4.732  |  0.693  |  0.693  
  0.693  |  4.739  |  0.693  |  0.693  
  0.677  |  4.746  |  0.685  |  0.670  
  0.693  |  4.752  |  0.693  |  0.693  
  0.693  |  4.759  |  0.693  |  0.693  
  0.708  |  4.766  |  0.700  |  0.716  
  0.647  |  4.773  |  0.647  |  0.647  
  0.739  |  4.780  |  0.739  |  0.739  
  0.693  |  4.787  |  0.693  |  0.693  
  0.647  |  4.794  |  0.654  |  0.639  
  0.708  |  4.801  |  0.708  |  0.708  
  0.677  |  4.807  |  0.685  |  0.670  
  0.708  |  4.814  |  0.708  |  0.708  
  0.739  |  4.822  |  0.739  |  0.739  
  0.647  |  4.828  |  0.654  |  0.639  
  0.662  |  4.835  |  0.670  |  0.654  
  0.724  |  4.842  |  0.724  |  0.724  
  0.724  |  4.849  |  0.724  |  0.724  
  0.708  |  4.856  |  0.708  |  0.708  
  0.693  |  4.863  |  0.693  |  0.693  
  0.677  |  4.870  |  0.677  |  0.677  
  0.677  |  4.877  |  0.677  |  0.677  
  0.708  |  4.884  |  0.716  |  0.700  
  0.647  |  4.898  |  0.639  |  0.654  
  0.724  |  4.905  |  0.716  |  0.731  
  0.662  |  4.911  |  0.662  |  0.662  
  0.724  |  4.919  |  0.716  |  0.731  
  0.662  |  4.925  |  0.670  |  0.654  
  0.739  |  4.933  |  0.747  |  0.731  
  0.647  |  4.939  |  0.647  |  0.647  
  0.754  |  4.947  |  0.754  |  0.754  
  0.647  |  4.953  |  0.647  |  0.647  
  0.754  |  4.961  |  0.754  |  0.754  
  0.647  |  4.967  |  0.647  |  0.647  
  0.739  |  4.974  |  0.731  |  0.747  
  0.647  |  4.981  |  0.654  |  0.639  
  0.739  |  4.988  |  0.739  |  0.739  
  0.662  |  4.995  |  0.662  |  0.662  
  0.739  |  5.002  |  0.739  |  0.739  
  0.647  |  5.009  |  0.639  |  0.654  
  0.739  |  5.016  |  0.731  |  0.747  
  0.708  |  5.023  |  0.708  |  0.708  
  0.693  |  5.030  |  0.700  |  0.685  
  0.708  |  5.037  |  0.708  |  0.708  
  0.677  |  5.044  |  0.677  |  0.677  
  0.662  |  5.050  |  0.662  |  0.662  
  0.724  |  5.058  |  0.731  |  0.716  
  0.662  |  5.064  |  0.670  |  0.654  
  0.693  |  5.071  |  0.700  |  0.685  
  0.708  |  5.078  |  0.708  |  0.708  
  0.693  |  5.085  |  0.685  |  0.700  
  0.677  |  5.092  |  0.677  |  0.677  
  0.708  |  5.099  |  0.700  |  0.716  
  0.677  |  5.106  |  0.677  |  0.677  
  0.693  |  5.120  |  0.693  |  0.693  
  0.693  |  5.120  |  0.693  |  0.693  
  0.754  |  5.127  |  0.754  |  0.754  
  0.647  |  5.141  |  0.654  |  0.639  
  0.708  |  5.148  |  0.716  |  0.700  
  0.677  |  5.154  |  0.677  |  0.677  
  0.724  |  5.162  |  0.716  |  0.731  
  0.693  |  5.169  |  0.693  |  0.693  
  0.724  |  5.176  |  0.724  |  0.724  
  0.677  |  5.182  |  0.677  |  0.677  
  0.708  |  5.190  |  0.708  |  0.708  
  0.708  |  5.197  |  0.708  |  0.708  
  0.677  |  5.203  |  0.685  |  0.670  
  0.693  |  5.210  |  0.693  |  0.693  
  0.708  |  5.217  |  0.708  |  0.708  
  0.708  |  5.224  |  0.716  |  0.700  
  0.693  |  5.231  |  0.693  |  0.693  
  0.677  |  5.238  |  0.685  |  0.670  
  0.708  |  5.245  |  0.708  |  0.708  
  0.708  |  5.252  |  0.708  |  0.708  
  0.662  |  5.259  |  0.662  |  0.662  
  0.724  |  5.266  |  0.724  |  0.724  
  0.662  |  5.273  |  0.654  |  0.670  
  0.693  |  5.280  |  0.685  |  0.700  
  0.662  |  5.286  |  0.662  |  0.662  
  0.739  |  5.294  |  0.739  |  0.739  
  0.677  |  5.300  |  0.685  |  0.670  
  0.724  |  5.307  |  0.724  |  0.724  
  0.677  |  5.314  |  0.677  |  0.677  
  0.724  |  5.321  |  0.724  |  0.724  
  0.631  |  5.328  |  0.623  |  0.639  
  0.770  |  5.335  |  0.770  |  0.770  
  0.647  |  5.342  |  0.647  |  0.647  
  0.724  |  5.349  |  0.724  |  0.724  
  0.662  |  5.356  |  0.670  |  0.654  
  0.708  |  5.363  |  0.708  |  0.708  
  0.770  |  5.370  |  0.770  |  0.770  
  0.662  |  5.377  |  0.662  |  0.662  
  0.677  |  5.384  |  0.670  |  0.685  
  0.693  |  5.391  |  0.685  |  0.700  
  0.677  |  5.405  |  0.677  |  0.677  
  0.677  |  5.411  |  0.685  |  0.670  
  0.724  |  5.419  |  0.724  |  0.724  
  0.662  |  5.425  |  0.662  |  0.662  
  0.724  |  5.432  |  0.724  |  0.724  
  0.693  |  5.439  |  0.693  |  0.693  
  0.708  |  5.446  |  0.716  |  0.700  
  0.724  |  5.454  |  0.724  |  0.724  
  0.693  |  5.461  |  0.693  |  0.693  
  0.677  |  5.467  |  0.677  |  0.677  
  0.739  |  5.475  |  0.731  |  0.747  
  0.631  |  5.481  |  0.623  |  0.639  
  0.693  |  5.488  |  0.693  |  0.693  
  0.754  |  5.495  |  0.754  |  0.754  
  0.693  |  5.502  |  0.700  |  0.685  
  0.647  |  5.509  |  0.639  |  0.654  
  0.724  |  5.516  |  0.724  |  0.724  
  0.693  |  5.523  |  0.685  |  0.700  
  0.708  |  5.530  |  0.700  |  0.716  
  0.647  |  5.536  |  0.647  |  0.647  
  0.708  |  5.544  |  0.708  |  0.708  
  0.693  |  5.550  |  0.700  |  0.685  
  0.708  |  5.558  |  0.700  |  0.716  
  0.662  |  5.564  |  0.662  |  0.662  
  0.724  |  5.571  |  0.731  |  0.716  
  0.677  |  5.578  |  0.677  |  0.677  
  0.677  |  5.585  |  0.677  |  0.677  
  0.754  |  5.592  |  0.754  |  0.754  
  0.708  |  5.599  |  0.708  |  0.708  
  0.647  |  5.606  |  0.639  |  0.654  
  0.708  |  5.613  |  0.708  |  0.708  
  0.693  |  5.620  |  0.693  |  0.693  
  0.677  |  5.627  |  0.670  |  0.685  
  0.708  |  5.634  |  0.708  |  0.708  
  0.754  |  5.641  |  0.762  |  0.747  
  0.677  |  5.648  |  0.677  |  0.677  
  0.693  |  5.655  |  0.693  |  0.693  
  0.693  |  5.662  |  0.700  |  0.685  
  0.708  |  5.669  |  0.708  |  0.708  
  0.662  |  5.682  |  0.670  |  0.654  
  0.693  |  5.689  |  0.693  |  0.693  
  0.677  |  5.696  |  0.670  |  0.685  
  0.708  |  5.703  |  0.708  |  0.708  
  0.724  |  5.710  |  0.724  |  0.724  
  0.724  |  5.717  |  0.731  |  0.716  
  0.662  |  5.724  |  0.662  |  0.662  
  0.739  |  5.731  |  0.739  |  0.739  
  0.677  |  5.738  |  0.677  |  0.677  
  0.708  |  5.745  |  0.700  |  0.716  
  0.677  |  5.752  |  0.677  |  0.677  
  0.739  |  5.759  |  0.739  |  0.739  
  0.647  |  5.766  |  0.654  |  0.639  
  0.724  |  5.773  |  0.716  |  0.731  
  0.662  |  5.780  |  0.670  |  0.654  
  0.693  |  5.787  |  0.693  |  0.693  
  0.693  |  5.793  |  0.700  |  0.685  
  0.724  |  5.801  |  0.724  |  0.724  
  0.677  |  5.807  |  0.677  |  0.677  
  0.647  |  5.821  |  0.639  |  0.654  
  0.647  |  5.821  |  0.639  |  0.654  
  0.662  |  5.835  |  0.670  |  0.654  
  0.662  |  5.835  |  0.670  |  0.654  
  0.647  |  5.849  |  0.647  |  0.647  
  0.724  |  5.857  |  0.724  |  0.724  
  0.677  |  5.863  |  0.677  |  0.677  
  0.739  |  5.871  |  0.731  |  0.747  
  0.693  |  5.878  |  0.693  |  0.693  
  0.677  |  5.884  |  0.677  |  0.677  
  0.677  |  5.891  |  0.677  |  0.677  
  0.693  |  5.898  |  0.693  |  0.693  
  0.724  |  5.905  |  0.731  |  0.716  
  0.693  |  5.912  |  0.693  |  0.693  
  0.754  |  5.920  |  0.754  |  0.754  
  0.677  |  5.926  |  0.677  |  0.677  
  0.708  |  5.933  |  0.708  |  0.708  
  0.662  |  5.940  |  0.662  |  0.662  
  0.754  |  5.948  |  0.754  |  0.754  
  0.647  |  5.954  |  0.647  |  0.647  
  0.724  |  5.961  |  0.724  |  0.724  
  0.708  |  5.968  |  0.708  |  0.708  
  0.708  |  5.975  |  0.708  |  0.708  
  0.693  |  5.982  |  0.693  |  0.693  
  0.693  |  5.989  |  0.700  |  0.685  
  0.693  |  5.996  |  0.693  |  0.693  
  0.708  |  6.003  |  0.700  |  0.716  
  0.677  |  6.010  |  0.677  |  0.677  
  0.677  |  6.017  |  0.677  |  0.677  
  0.708  |  6.024  |  0.716  |  0.700  
  0.724  |  6.031  |  0.731  |  0.716  
  0.677  |  6.038  |  0.685  |  0.670  
  0.662  |  6.044  |  0.662  |  0.662  
  0.677  |  6.051  |  0.677  |  0.677  
  0.739  |  6.058  |  0.739  |  0.739  
  0.708  |  6.066  |  0.708  |  0.708  
  0.708  |  6.073  |  0.708  |  0.708  
  0.677  |  6.079  |  0.677  |  0.677  
  0.739  |  6.087  |  0.747  |  0.731  
  0.647  |  6.100  |  0.647  |  0.647  
  0.708  |  6.107  |  0.708  |  0.708  
  0.693  |  6.114  |  0.700  |  0.685  
  0.754  |  6.121  |  0.754  |  0.754  
  0.677  |  6.128  |  0.670  |  0.685  
  0.708  |  6.135  |  0.708  |  0.708  
  0.677  |  6.142  |  0.677  |  0.677  
  0.708  |  6.149  |  0.708  |  0.708  
  0.708  |  6.156  |  0.700  |  0.716  
  0.693  |  6.163  |  0.693  |  0.693  
  0.708  |  6.170  |  0.708  |  0.708  
  0.693  |  6.177  |  0.693  |  0.693  
  0.708  |  6.184  |  0.708  |  0.708  
  0.693  |  6.191  |  0.693  |  0.693  
  0.693  |  6.198  |  0.693  |  0.693  
  0.708  |  6.205  |  0.708  |  0.708  
  0.693  |  6.212  |  0.693  |  0.693  
  0.708  |  6.219  |  0.700  |  0.716  
  0.677  |  6.226  |  0.685  |  0.670  
  0.708  |  6.233  |  0.708  |  0.708  
  0.677  |  6.240  |  0.670  |  0.685  
  0.724  |  6.247  |  0.724  |  0.724  
  0.693  |  6.254  |  0.693  |  0.693  
  0.677  |  6.260  |  0.677  |  0.677  
  0.708  |  6.267  |  0.700  |  0.716  
  0.677  |  6.274  |  0.677  |  0.677  
  0.754  |  6.282  |  0.754  |  0.754  
  0.708  |  6.289  |  0.708  |  0.708  
  0.616  |  6.295  |  0.608  |  0.623  
  0.693  |  6.302  |  0.685  |  0.700  
  0.724  |  6.309  |  0.724  |  0.724  
  0.724  |  6.316  |  0.731  |  0.716  
  0.693  |  6.323  |  0.700  |  0.685  
  0.693  |  6.330  |  0.693  |  0.693  
  0.724  |  6.337  |  0.724  |  0.724  
  0.693  |  6.351  |  0.693  |  0.693  
  0.693  |  6.358  |  0.700  |  0.685  
  0.708  |  6.365  |  0.708  |  0.708  
  0.724  |  6.372  |  0.724  |  0.724  
  0.631  |  6.379  |  0.623  |  0.639  
  0.754  |  6.386  |  0.762  |  0.747  
  0.693  |  6.393  |  0.693  |  0.693  
  0.708  |  6.400  |  0.700  |  0.716  
  0.647  |  6.407  |  0.639  |  0.654  
  0.754  |  6.414  |  0.754  |  0.754  
  0.662  |  6.421  |  0.662  |  0.662  
  0.739  |  6.428  |  0.739  |  0.739  
  0.662  |  6.435  |  0.654  |  0.670  
  0.708  |  6.442  |  0.716  |  0.700  
  0.662  |  6.448  |  0.670  |  0.654  
  0.739  |  6.456  |  0.739  |  0.739  
  0.662  |  6.462  |  0.654  |  0.670  
  0.739  |  6.470  |  0.739  |  0.739  
  0.677  |  6.477  |  0.677  |  0.677  
  0.693  |  6.483  |  0.700  |  0.685  
  0.739  |  6.491  |  0.739  |  0.739  
  0.677  |  6.498  |  0.685  |  0.670  
  0.662  |  6.504  |  0.662  |  0.662  
  0.724  |  6.511  |  0.724  |  0.724  
  0.724  |  6.519  |  0.724  |  0.724  
  0.677  |  6.525  |  0.685  |  0.670  
  0.724  |  6.533  |  0.724  |  0.724  
  0.708  |  6.540  |  0.700  |  0.716  
  0.708  |  6.547  |  0.708  |  0.708  
  0.631  |  6.553  |  0.631  |  0.631  
  0.739  |  6.560  |  0.739  |  0.739  
  0.708  |  6.567  |  0.700  |  0.716  
  0.662  |  6.574  |  0.662  |  0.662  
  0.693  |  6.581  |  0.693  |  0.693  
  0.662  |  6.588  |  0.670  |  0.654  
  0.724  |  6.595  |  0.731  |  0.716  
  0.739  |  6.602  |  0.739  |  0.739  
  0.693  |  6.609  |  0.685  |  0.700  
  0.708  |  6.616  |  0.708  |  0.708  
  0.662  |  6.623  |  0.654  |  0.670  
  0.662  |  6.637  |  0.654  |  0.670  
  0.724  |  6.644  |  0.724  |  0.724  
  0.708  |  6.651  |  0.708  |  0.708  
  0.724  |  6.658  |  0.731  |  0.716  
  0.662  |  6.665  |  0.670  |  0.654  
  0.724  |  6.672  |  0.731  |  0.716  
  0.677  |  6.679  |  0.677  |  0.677  
  0.724  |  6.686  |  0.716  |  0.731  
  0.677  |  6.693  |  0.677  |  0.677  
  0.708  |  6.700  |  0.716  |  0.700  
  0.708  |  6.707  |  0.708  |  0.708  
  0.662  |  6.713  |  0.654  |  0.670  
  0.677  |  6.720  |  0.670  |  0.685  
  0.724  |  6.727  |  0.724  |  0.724  
  0.693  |  6.734  |  0.693  |  0.693  
  0.724  |  6.741  |  0.731  |  0.716  
  0.677  |  6.748  |  0.685  |  0.670  
  0.724  |  6.755  |  0.724  |  0.724  
  0.677  |  6.762  |  0.677  |  0.677  
  0.739  |  6.770  |  0.731  |  0.747  
  0.662  |  6.776  |  0.662  |  0.662  
  0.739  |  6.784  |  0.747  |  0.731  
  0.662  |  6.790  |  0.662  |  0.662  
  0.739  |  6.797  |  0.731  |  0.747  
  0.662  |  6.804  |  0.662  |  0.662  
  0.739  |  6.811  |  0.739  |  0.739  
  0.708  |  6.819  |  0.700  |  0.716  
  0.708  |  6.826  |  0.708  |  0.708  
  0.647  |  6.832  |  0.647  |  0.647  
  0.724  |  6.839  |  0.731  |  0.716  
  0.693  |  6.846  |  0.693  |  0.693  
  0.693  |  6.853  |  0.700  |  0.685  
  0.708  |  6.860  |  0.708  |  0.708  
  0.677  |  6.867  |  0.677  |  0.677  
  0.708  |  6.874  |  0.708  |  0.708  
  0.647  |  6.888  |  0.647  |  0.647  
  0.708  |  6.895  |  0.700  |  0.716  
  0.693  |  6.902  |  0.693  |  0.693  
  0.693  |  6.909  |  0.700  |  0.685  
  0.693  |  6.916  |  0.693  |  0.693  
  0.724  |  6.923  |  0.716  |  0.731  
  0.677  |  6.930  |  0.677  |  0.677  
  0.739  |  6.937  |  0.739  |  0.739  
  0.662  |  6.944  |  0.662  |  0.662  
  0.739  |  6.951  |  0.747  |  0.731  
  0.693  |  6.958  |  0.685  |  0.700  
  0.708  |  6.965  |  0.716  |  0.700  
  0.677  |  6.972  |  0.677  |  0.677  
  0.724  |  6.979  |  0.724  |  0.724  
  0.693  |  6.986  |  0.693  |  0.693  
  0.708  |  6.993  |  0.708  |  0.708  
  0.677  |  7.000  |  0.677  |  0.677  
  0.677  |  7.007  |  0.670  |  0.685  
  0.724  |  7.014  |  0.724  |  0.724  
  0.693  |  7.021  |  0.693  |  0.693  
  0.724  |  7.028  |  0.724  |  0.724  
  0.724  |  7.035  |  0.724  |  0.724  
  0.677  |  7.042  |  0.677  |  0.677  
  0.693  |  7.049  |  0.693  |  0.693  
  0.708  |  7.056  |  0.708  |  0.708  
  0.693  |  7.063  |  0.685  |  0.700  
  0.708  |  7.070  |  0.716  |  0.700  
  0.647  |  7.076  |  0.647  |  0.647  
  0.754  |  7.084  |  0.754  |  0.754  
  0.662  |  7.090  |  0.654  |  0.670  
  0.754  |  7.098  |  0.754  |  0.754  
  0.724  |  7.105  |  0.724  |  0.724  
  0.662  |  7.112  |  0.662  |  0.662  
  0.693  |  7.119  |  0.693  |  0.693  
  0.754  |  7.126  |  0.747  |  0.762  
  0.616  |  7.132  |  0.623  |  0.608  
  0.693  |  7.139  |  0.693  |  0.693  
  0.708  |  7.146  |  0.700  |  0.716  
  0.724  |  7.153  |  0.716  |  0.731  
  0.677  |  7.160  |  0.677  |  0.677  
  0.708  |  7.174  |  0.708  |  0.708  
  0.708  |  7.174  |  0.708  |  0.708  
  0.739  |  7.182  |  0.747  |  0.731  
  0.647  |  7.195  |  0.647  |  0.647  
  0.754  |  7.203  |  0.754  |  0.754  
  0.647  |  7.209  |  0.647  |  0.647  
  0.739  |  7.217  |  0.739  |  0.739  
  0.724  |  7.224  |  0.724  |  0.724  
  0.708  |  7.231  |  0.708  |  0.708  
  0.677  |  7.238  |  0.685  |  0.670  
  0.724  |  7.245  |  0.716  |  0.731  
  0.662  |  7.251  |  0.662  |  0.662  
  0.708  |  7.259  |  0.716  |  0.700  
  0.677  |  7.265  |  0.685  |  0.670  
  0.693  |  7.272  |  0.685  |  0.700  
  0.708  |  7.279  |  0.708  |  0.708  
  0.724  |  7.287  |  0.731  |  0.716  
  0.677  |  7.293  |  0.685  |  0.670  
  0.708  |  7.300  |  0.716  |  0.700  
  0.677  |  7.307  |  0.685  |  0.670  
  0.693  |  7.314  |  0.693  |  0.693  
  0.724  |  7.321  |  0.716  |  0.731  
  0.693  |  7.328  |  0.693  |  0.693  
  0.724  |  7.335  |  0.731  |  0.716  
  0.677  |  7.342  |  0.685  |  0.670  
  0.708  |  7.349  |  0.716  |  0.700  
  0.724  |  7.356  |  0.716  |  0.731  
  0.647  |  7.363  |  0.647  |  0.647  
  0.677  |  7.370  |  0.670  |  0.685  
  0.724  |  7.377  |  0.724  |  0.723  
  0.708  |  7.384  |  0.708  |  0.708  
  0.677  |  7.391  |  0.677  |  0.677  
  0.739  |  7.398  |  0.739  |  0.739  
  0.662  |  7.405  |  0.662  |  0.662  
  0.708  |  7.412  |  0.708  |  0.708  
  0.677  |  7.418  |  0.685  |  0.670  
  0.724  |  7.426  |  0.724  |  0.724  
  0.724  |  7.433  |  0.724  |  0.724  
  0.724  |  7.440  |  0.724  |  0.724  
  0.677  |  7.447  |  0.677  |  0.677  
  0.708  |  7.454  |  0.708  |  0.708  
  0.677  |  7.468  |  0.677  |  0.677  
  0.708  |  7.475  |  0.708  |  0.708  
  0.739  |  7.482  |  0.739  |  0.739  
  0.677  |  7.489  |  0.677  |  0.677  
  0.693  |  7.496  |  0.693  |  0.693  
  0.677  |  7.502  |  0.677  |  0.677  
  0.708  |  7.509  |  0.700  |  0.716  
  0.708  |  7.517  |  0.700  |  0.716  
  0.708  |  7.524  |  0.708  |  0.708  
  0.693  |  7.531  |  0.700  |  0.685  
  0.708  |  7.538  |  0.708  |  0.708  
