CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.739  |  3.773  |  0.731  |  0.747  
  0.662  |  3.780  |  0.662  |  0.662  
  0.754  |  3.787  |  0.754  |  0.754  
  0.662  |  3.794  |  0.662  |  0.662  
  0.739  |  3.801  |  0.739  |  0.739  
  0.677  |  3.808  |  0.677  |  0.677  
  0.708  |  3.815  |  0.708  |  0.708  
  0.708  |  3.822  |  0.708  |  0.708  
  0.693  |  3.829  |  0.685  |  0.700  
  0.708  |  3.836  |  0.708  |  0.708  
  0.708  |  3.843  |  0.708  |  0.708  
  0.631  |  3.849  |  0.639  |  0.623  
  0.647  |  3.863  |  0.647  |  0.647  
  0.647  |  3.863  |  0.647  |  0.647  
  0.693  |  3.878  |  0.693  |  0.693  
  0.739  |  3.885  |  0.739  |  0.739  
  0.677  |  3.892  |  0.677  |  0.677  
  0.724  |  3.899  |  0.724  |  0.724  
  0.677  |  3.906  |  0.677  |  0.677  
  0.724  |  3.913  |  0.724  |  0.724  
  0.662  |  3.920  |  0.670  |  0.654  
  0.754  |  3.927  |  0.754  |  0.754  
  0.677  |  3.934  |  0.677  |  0.677  
  0.693  |  3.941  |  0.693  |  0.693  
  0.708  |  3.948  |  0.708  |  0.708  
  0.662  |  3.955  |  0.662  |  0.662  
  0.754  |  3.962  |  0.754  |  0.754  
  0.708  |  3.969  |  0.700  |  0.716  
  0.647  |  3.976  |  0.639  |  0.654  
  0.677  |  3.982  |  0.677  |  0.677  
  0.708  |  3.990  |  0.708  |  0.708  
  0.708  |  3.997  |  0.708  |  0.708  
  0.708  |  4.004  |  0.708  |  0.708  
  0.693  |  4.011  |  0.700  |  0.685  
  0.708  |  4.018  |  0.716  |  0.700  
  0.724  |  4.025  |  0.724  |  0.724  
  0.708  |  4.032  |  0.700  |  0.716  
  0.708  |  4.039  |  0.708  |  0.708  
  0.662  |  4.046  |  0.654  |  0.670  
  0.693  |  4.053  |  0.685  |  0.700  
  0.677  |  4.059  |  0.670  |  0.685  
  0.724  |  4.067  |  0.724  |  0.724  
  0.677  |  4.073  |  0.677  |  0.677  
  0.724  |  4.081  |  0.716  |  0.731  
  0.754  |  4.088  |  0.754  |  0.754  
  0.677  |  4.101  |  0.677  |  0.677  
  0.739  |  4.109  |  0.739  |  0.739  
  0.662  |  4.115  |  0.662  |  0.662  
  0.739  |  4.123  |  0.731  |  0.747  
  0.708  |  4.130  |  0.708  |  0.708  
  0.693  |  4.137  |  0.693  |  0.693  
  0.662  |  4.143  |  0.662  |  0.662  
  0.739  |  4.151  |  0.739  |  0.739  
  0.662  |  4.157  |  0.654  |  0.670  
  0.739  |  4.165  |  0.739  |  0.739  
  0.662  |  4.171  |  0.662  |  0.662  
  0.693  |  4.178  |  0.700  |  0.685  
  0.708  |  4.185  |  0.716  |  0.700  
  0.724  |  4.193  |  0.731  |  0.716  
  0.677  |  4.199  |  0.670  |  0.685  
  0.724  |  4.207  |  0.724  |  0.724  
  0.677  |  4.213  |  0.677  |  0.677  
  0.724  |  4.221  |  0.724  |  0.724  
  0.693  |  4.228  |  0.693  |  0.693  
  0.693  |  4.234  |  0.700  |  0.685  
  0.724  |  4.242  |  0.724  |  0.724  
  0.677  |  4.248  |  0.677  |  0.677  
  0.662  |  4.255  |  0.670  |  0.654  
  0.724  |  4.262  |  0.716  |  0.731  
  0.693  |  4.269  |  0.685  |  0.700  
  0.693  |  4.276  |  0.700  |  0.685  
  0.708  |  4.283  |  0.708  |  0.708  
  0.739  |  4.291  |  0.739  |  0.739  
  0.724  |  4.298  |  0.724  |  0.724  
  0.647  |  4.304  |  0.654  |  0.639  
  0.693  |  4.311  |  0.700  |  0.685  
  0.724  |  4.318  |  0.724  |  0.724  
  0.693  |  4.325  |  0.693  |  0.693  
  0.724  |  4.333  |  0.724  |  0.724  
  0.708  |  4.340  |  0.708  |  0.708  
  0.693  |  4.347  |  0.693  |  0.693  
  0.754  |  4.354  |  0.754  |  0.754  
  0.677  |  4.368  |  0.677  |  0.677  
  0.647  |  4.374  |  0.647  |  0.647  
  0.754  |  4.382  |  0.754  |  0.754  
  0.708  |  4.389  |  0.716  |  0.700  
  0.677  |  4.395  |  0.685  |  0.670  
  0.708  |  4.403  |  0.716  |  0.700  
  0.677  |  4.409  |  0.670  |  0.685  
  0.724  |  4.417  |  0.716  |  0.731  
  0.662  |  4.423  |  0.654  |  0.670  
  0.739  |  4.431  |  0.739  |  0.739  
  0.662  |  4.437  |  0.670  |  0.654  
  0.677  |  4.444  |  0.677  |  0.677  
  0.739  |  4.451  |  0.747  |  0.731  
  0.708  |  4.458  |  0.708  |  0.708  
  0.693  |  4.465  |  0.685  |  0.700  
  0.708  |  4.472  |  0.708  |  0.708  
  0.662  |  4.479  |  0.654  |  0.670  
  0.739  |  4.486  |  0.747  |  0.731  
  0.677  |  4.493  |  0.677  |  0.677  
  0.770  |  4.501  |  0.770  |  0.770  
  0.677  |  4.508  |  0.677  |  0.677  
  0.708  |  4.515  |  0.700  |  0.716  
  0.677  |  4.521  |  0.677  |  0.677  
  0.724  |  4.529  |  0.724  |  0.724  
  0.677  |  4.535  |  0.685  |  0.670  
  0.693  |  4.542  |  0.693  |  0.693  
  0.724  |  4.550  |  0.724  |  0.724  
  0.693  |  4.556  |  0.685  |  0.700  
  0.662  |  4.563  |  0.654  |  0.670  
  0.754  |  4.571  |  0.762  |  0.747  
  0.647  |  4.577  |  0.647  |  0.647  
  0.724  |  4.584  |  0.724  |  0.724  
  0.677  |  4.591  |  0.677  |  0.677  
  0.724  |  4.598  |  0.724  |  0.724  
  0.739  |  4.606  |  0.739  |  0.739  
  0.693  |  4.613  |  0.693  |  0.693  
  0.677  |  4.619  |  0.677  |  0.677  
  0.739  |  4.627  |  0.739  |  0.739  
  0.662  |  4.640  |  0.662  |  0.662  
  0.754  |  4.648  |  0.754  |  0.754  
  0.693  |  4.655  |  0.693  |  0.693  
  0.647  |  4.661  |  0.654  |  0.639  
  0.724  |  4.668  |  0.724  |  0.724  
  0.724  |  4.676  |  0.716  |  0.731  
  0.677  |  4.682  |  0.677  |  0.677  
  0.724  |  4.690  |  0.731  |  0.716  
  0.677  |  4.696  |  0.677  |  0.677  
  0.693  |  4.703  |  0.700  |  0.685  
  0.739  |  4.711  |  0.739  |  0.739  
  0.677  |  4.717  |  0.677  |  0.677  
  0.724  |  4.725  |  0.731  |  0.716  
  0.708  |  4.732  |  0.708  |  0.708  
  0.693  |  4.739  |  0.693  |  0.693  
  0.693  |  4.746  |  0.685  |  0.700  
  0.677  |  4.752  |  0.677  |  0.677  
  0.693  |  4.759  |  0.693  |  0.693  
  0.662  |  4.766  |  0.654  |  0.670  
  0.739  |  4.773  |  0.739  |  0.739  
  0.662  |  4.780  |  0.670  |  0.654  
  0.677  |  4.787  |  0.685  |  0.670  
  0.739  |  4.794  |  0.739  |  0.739  
  0.693  |  4.801  |  0.685  |  0.700  
  0.724  |  4.808  |  0.724  |  0.724  
  0.677  |  4.815  |  0.670  |  0.685  
  0.708  |  4.822  |  0.708  |  0.708  
  0.739  |  4.829  |  0.739  |  0.739  
  0.677  |  4.836  |  0.677  |  0.677  
  0.724  |  4.843  |  0.724  |  0.724  
  0.693  |  4.850  |  0.693  |  0.693  
  0.724  |  4.857  |  0.724  |  0.724  
  0.662  |  4.864  |  0.654  |  0.670  
  0.677  |  4.871  |  0.677  |  0.677  
  0.708  |  4.878  |  0.708  |  0.708  
  0.754  |  4.885  |  0.754  |  0.754  
  0.631  |  4.892  |  0.631  |  0.631  
  0.754  |  4.899  |  0.754  |  0.754  
  0.677  |  4.913  |  0.677  |  0.677  
  0.693  |  4.920  |  0.685  |  0.700  
  0.677  |  4.927  |  0.677  |  0.677  
  0.724  |  4.934  |  0.724  |  0.724  
  0.693  |  4.941  |  0.685  |  0.700  
  0.693  |  4.948  |  0.700  |  0.685  
  0.754  |  4.955  |  0.754  |  0.754  
  0.677  |  4.962  |  0.677  |  0.677  
  0.739  |  4.969  |  0.739  |  0.739  
  0.662  |  4.976  |  0.654  |  0.670  
  0.708  |  4.983  |  0.700  |  0.716  
  0.677  |  4.990  |  0.677  |  0.677  
  0.724  |  4.997  |  0.724  |  0.724  
  0.708  |  5.004  |  0.716  |  0.700  
  0.708  |  5.011  |  0.716  |  0.700  
  0.693  |  5.018  |  0.693  |  0.693  
  0.693  |  5.025  |  0.693  |  0.693  
  0.708  |  5.032  |  0.716  |  0.700  
  0.693  |  5.039  |  0.693  |  0.693  
  0.708  |  5.046  |  0.700  |  0.716  
  0.693  |  5.053  |  0.693  |  0.693  
  0.693  |  5.060  |  0.693  |  0.693  
  0.724  |  5.067  |  0.724  |  0.724  
  0.708  |  5.074  |  0.716  |  0.700  
  0.693  |  5.081  |  0.693  |  0.693  
  0.708  |  5.088  |  0.708  |  0.708  
  0.662  |  5.095  |  0.654  |  0.670  
  0.708  |  5.102  |  0.708  |  0.708  
  0.693  |  5.109  |  0.693  |  0.693  
  0.708  |  5.116  |  0.716  |  0.700  
  0.754  |  5.124  |  0.754  |  0.754  
  0.662  |  5.130  |  0.662  |  0.662  
  0.662  |  5.137  |  0.670  |  0.654  
  0.693  |  5.144  |  0.693  |  0.693  
  0.739  |  5.151  |  0.731  |  0.747  
  0.708  |  5.158  |  0.700  |  0.716  
  0.677  |  5.165  |  0.670  |  0.685  
  0.693  |  5.172  |  0.693  |  0.693  
  0.708  |  5.179  |  0.708  |  0.708  
  0.677  |  5.193  |  0.677  |  0.677  
  0.693  |  5.200  |  0.700  |  0.685  
  0.708  |  5.207  |  0.708  |  0.708  
  0.693  |  5.214  |  0.693  |  0.693  
  0.708  |  5.221  |  0.716  |  0.700  
  0.693  |  5.228  |  0.693  |  0.693  
  0.708  |  5.235  |  0.708  |  0.708  
  0.662  |  5.241  |  0.654  |  0.670  
  0.708  |  5.248  |  0.708  |  0.708  
  0.724  |  5.256  |  0.724  |  0.724  
  0.724  |  5.263  |  0.724  |  0.724  
  0.662  |  5.269  |  0.662  |  0.662  
  0.739  |  5.277  |  0.739  |  0.739  
  0.662  |  5.283  |  0.662  |  0.662  
  0.724  |  5.291  |  0.724  |  0.724  
  0.724  |  5.298  |  0.731  |  0.716  
  0.693  |  5.305  |  0.693  |  0.693  
  0.708  |  5.312  |  0.708  |  0.708  
  0.693  |  5.319  |  0.693  |  0.693  
  0.708  |  5.326  |  0.708  |  0.708  
  0.708  |  5.333  |  0.700  |  0.716  
  0.677  |  5.340  |  0.677  |  0.677  
  0.693  |  5.347  |  0.700  |  0.685  
  0.693  |  5.354  |  0.700  |  0.685  
  0.739  |  5.361  |  0.739  |  0.739  
  0.677  |  5.368  |  0.677  |  0.677  
  0.662  |  5.374  |  0.654  |  0.670  
  0.693  |  5.381  |  0.693  |  0.693  
  0.770  |  5.389  |  0.770  |  0.770  
  0.693  |  5.396  |  0.693  |  0.693  
  0.677  |  5.403  |  0.677  |  0.677  
  0.662  |  5.416  |  0.654  |  0.670  
  0.724  |  5.424  |  0.724  |  0.724  
  0.724  |  5.431  |  0.724  |  0.724  
  0.677  |  5.438  |  0.677  |  0.677  
  0.708  |  5.445  |  0.716  |  0.700  
  0.677  |  5.451  |  0.677  |  0.677  
  0.724  |  5.459  |  0.724  |  0.724  
  0.693  |  5.466  |  0.693  |  0.693  
  0.724  |  5.473  |  0.724  |  0.724  
  0.677  |  5.480  |  0.677  |  0.677  
  0.724  |  5.487  |  0.724  |  0.724  
  0.677  |  5.494  |  0.670  |  0.685  
  0.724  |  5.501  |  0.724  |  0.724  
  0.677  |  5.508  |  0.677  |  0.677  
  0.708  |  5.515  |  0.716  |  0.700  
  0.677  |  5.521  |  0.685  |  0.670  
  0.724  |  5.529  |  0.724  |  0.724  
  0.677  |  5.535  |  0.677  |  0.677  
  0.724  |  5.543  |  0.716  |  0.731  
  0.662  |  5.549  |  0.670  |  0.654  
  0.724  |  5.556  |  0.731  |  0.716  
  0.693  |  5.563  |  0.693  |  0.693  
  0.693  |  5.570  |  0.693  |  0.693  
  0.662  |  5.577  |  0.662  |  0.662  
  0.724  |  5.584  |  0.724  |  0.724  
  0.693  |  5.591  |  0.693  |  0.693  
  0.724  |  5.598  |  0.731  |  0.716  
  0.724  |  5.606  |  0.724  |  0.724  
  0.677  |  5.612  |  0.685  |  0.670  
  0.677  |  5.619  |  0.670  |  0.685  
  0.770  |  5.627  |  0.770  |  0.770  
  0.724  |  5.634  |  0.724  |  0.724  
  0.647  |  5.640  |  0.647  |  0.647  
  0.677  |  5.647  |  0.677  |  0.677  
  0.708  |  5.654  |  0.708  |  0.708  
  0.724  |  5.662  |  0.716  |  0.731  
  0.708  |  5.669  |  0.708  |  0.708  
  0.693  |  5.676  |  0.700  |  0.685  
  0.662  |  5.682  |  0.662  |  0.662  
  0.724  |  5.689  |  0.716  |  0.731  
  0.693  |  5.703  |  0.685  |  0.700  
  0.708  |  5.710  |  0.708  |  0.708  
  0.693  |  5.717  |  0.700  |  0.685  
  0.693  |  5.724  |  0.700  |  0.685  
  0.724  |  5.731  |  0.731  |  0.716  
  0.677  |  5.738  |  0.670  |  0.685  
  0.739  |  5.745  |  0.739  |  0.739  
  0.677  |  5.752  |  0.677  |  0.677  
  0.724  |  5.759  |  0.716  |  0.731  
  0.677  |  5.766  |  0.677  |  0.677  
  0.693  |  5.773  |  0.700  |  0.685  
  0.708  |  5.780  |  0.708  |  0.708  
  0.724  |  5.787  |  0.724  |  0.724  
  0.631  |  5.794  |  0.623  |  0.639  
  0.724  |  5.801  |  0.716  |  0.731  
  0.677  |  5.808  |  0.685  |  0.670  
  0.739  |  5.815  |  0.739  |  0.739  
  0.677  |  5.822  |  0.677  |  0.677  
  0.739  |  5.829  |  0.739  |  0.739  
  0.662  |  5.836  |  0.654  |  0.670  
  0.754  |  5.843  |  0.754  |  0.754  
  0.647  |  5.850  |  0.639  |  0.654  
  0.754  |  5.857  |  0.754  |  0.754  
  0.647  |  5.864  |  0.654  |  0.639  
  0.770  |  5.872  |  0.770  |  0.770  
  0.662  |  5.878  |  0.662  |  0.662  
  0.724  |  5.885  |  0.724  |  0.724  
  0.677  |  5.892  |  0.685  |  0.670  
  0.754  |  5.900  |  0.762  |  0.747  
  0.647  |  5.906  |  0.647  |  0.647  
  0.724  |  5.913  |  0.716  |  0.731  
  0.677  |  5.920  |  0.677  |  0.677  
  0.708  |  5.927  |  0.708  |  0.708  
  0.708  |  5.934  |  0.700  |  0.716  
  0.677  |  5.941  |  0.685  |  0.670  
  0.754  |  5.949  |  0.747  |  0.762  
  0.708  |  5.956  |  0.708  |  0.708  
  0.708  |  5.963  |  0.708  |  0.708  
  0.647  |  5.969  |  0.647  |  0.647  
  0.662  |  5.983  |  0.670  |  0.654  
  0.724  |  5.990  |  0.724  |  0.724  
  0.693  |  5.997  |  0.693  |  0.693  
  0.739  |  6.004  |  0.739  |  0.739  
  0.708  |  6.011  |  0.708  |  0.708  
  0.631  |  6.018  |  0.639  |  0.623  
  0.739  |  6.025  |  0.739  |  0.739  
  0.647  |  6.032  |  0.647  |  0.647  
  0.770  |  6.039  |  0.770  |  0.770  
  0.662  |  6.046  |  0.662  |  0.662  
  0.754  |  6.053  |  0.747  |  0.762  
  0.677  |  6.060  |  0.677  |  0.677  
  0.724  |  6.067  |  0.731  |  0.716  
  0.647  |  6.074  |  0.647  |  0.647  
  0.770  |  6.082  |  0.770  |  0.770  
  0.677  |  6.088  |  0.670  |  0.685  
  0.693  |  6.095  |  0.685  |  0.700  
  0.724  |  6.102  |  0.724  |  0.724  
  0.662  |  6.109  |  0.662  |  0.662  
  0.677  |  6.116  |  0.685  |  0.670  
  0.724  |  6.123  |  0.724  |  0.724  
  0.677  |  6.130  |  0.677  |  0.677  
  0.785  |  6.138  |  0.785  |  0.785  
  0.677  |  6.144  |  0.677  |  0.677  
  0.677  |  6.151  |  0.677  |  0.677  
  0.708  |  6.158  |  0.700  |  0.716  
  0.693  |  6.165  |  0.685  |  0.700  
  0.693  |  6.179  |  0.693  |  0.693  
  0.708  |  6.186  |  0.716  |  0.700  
  0.708  |  6.193  |  0.708  |  0.708  
  0.693  |  6.200  |  0.700  |  0.685  
  0.677  |  6.207  |  0.677  |  0.677  
  0.708  |  6.214  |  0.708  |  0.708  
  0.677  |  6.221  |  0.677  |  0.677  
  0.739  |  6.228  |  0.739  |  0.739  
  0.677  |  6.235  |  0.677  |  0.677  
  0.724  |  6.242  |  0.724  |  0.724  
  0.693  |  6.249  |  0.693  |  0.693  
  0.754  |  6.257  |  0.754  |  0.754  
  0.693  |  6.263  |  0.685  |  0.700  
  0.693  |  6.270  |  0.693  |  0.693  
  0.708  |  6.277  |  0.708  |  0.708  
  0.677  |  6.284  |  0.685  |  0.670  
  0.693  |  6.291  |  0.693  |  0.693  
  0.708  |  6.298  |  0.708  |  0.708  
  0.708  |  6.305  |  0.708  |  0.708  
  0.662  |  6.312  |  0.662  |  0.662  
  0.724  |  6.319  |  0.724  |  0.724  
  0.693  |  6.326  |  0.693  |  0.693  
  0.708  |  6.333  |  0.708  |  0.708  
  0.693  |  6.340  |  0.685  |  0.700  
  0.708  |  6.347  |  0.708  |  0.708  
  0.693  |  6.354  |  0.693  |  0.693  
  0.739  |  6.361  |  0.739  |  0.739  
  0.662  |  6.368  |  0.662  |  0.662  
  0.693  |  6.375  |  0.693  |  0.693  
  0.677  |  6.382  |  0.685  |  0.670  
  0.724  |  6.389  |  0.724  |  0.724  
  0.708  |  6.396  |  0.700  |  0.716  
  0.708  |  6.403  |  0.716  |  0.700  
  0.693  |  6.410  |  0.700  |  0.685  
  0.693  |  6.417  |  0.685  |  0.700  
  0.677  |  6.431  |  0.677  |  0.677  
  0.662  |  6.437  |  0.662  |  0.662  
  0.724  |  6.445  |  0.724  |  0.724  
  0.724  |  6.452  |  0.716  |  0.731  
  0.708  |  6.459  |  0.708  |  0.708  
  0.693  |  6.466  |  0.685  |  0.700  
  0.708  |  6.473  |  0.716  |  0.700  
  0.662  |  6.480  |  0.654  |  0.670  
  0.693  |  6.487  |  0.685  |  0.700  
  0.708  |  6.494  |  0.708  |  0.708  
  0.708  |  6.501  |  0.708  |  0.708  
  0.739  |  6.508  |  0.739  |  0.739  
  0.662  |  6.515  |  0.662  |  0.662  
  0.739  |  6.522  |  0.739  |  0.739  
  0.662  |  6.529  |  0.662  |  0.662  
  0.754  |  6.536  |  0.754  |  0.754  
  0.662  |  6.543  |  0.662  |  0.662  
  0.693  |  6.550  |  0.693  |  0.693  
  0.708  |  6.557  |  0.716  |  0.700  
  0.677  |  6.564  |  0.677  |  0.677  
  0.724  |  6.571  |  0.724  |  0.724  
  0.739  |  6.578  |  0.739  |  0.739  
  0.739  |  6.586  |  0.739  |  0.739  
  0.662  |  6.592  |  0.662  |  0.662  
  0.662  |  6.599  |  0.654  |  0.670  
  0.739  |  6.606  |  0.739  |  0.739  
  0.662  |  6.613  |  0.662  |  0.662  
  0.739  |  6.620  |  0.739  |  0.739  
  0.724  |  6.627  |  0.724  |  0.724  
  0.677  |  6.634  |  0.685  |  0.670  
  0.693  |  6.641  |  0.700  |  0.685  
  0.662  |  6.648  |  0.670  |  0.654  
  0.693  |  6.655  |  0.693  |  0.693  
  0.754  |  6.662  |  0.747  |  0.762  
  0.662  |  6.675  |  0.654  |  0.670  
  0.708  |  6.683  |  0.708  |  0.708  
  0.693  |  6.689  |  0.700  |  0.685  
  0.724  |  6.697  |  0.724  |  0.724  
  0.708  |  6.704  |  0.700  |  0.716  
  0.693  |  6.711  |  0.693  |  0.693  
  0.724  |  6.718  |  0.731  |  0.716  
  0.662  |  6.725  |  0.670  |  0.654  
  0.739  |  6.732  |  0.739  |  0.739  
  0.647  |  6.738  |  0.639  |  0.654  
  0.754  |  6.746  |  0.754  |  0.754  
  0.662  |  6.753  |  0.654  |  0.670  
  0.739  |  6.760  |  0.739  |  0.739  
  0.647  |  6.766  |  0.647  |  0.647  
  0.754  |  6.774  |  0.754  |  0.754  
  0.677  |  6.781  |  0.677  |  0.677  
  0.739  |  6.788  |  0.747  |  0.731  
  0.662  |  6.795  |  0.662  |  0.662  
  0.754  |  6.802  |  0.754  |  0.754  
  0.724  |  6.809  |  0.724  |  0.724  
  0.693  |  6.816  |  0.693  |  0.693  
  0.693  |  6.823  |  0.693  |  0.693  
  0.724  |  6.830  |  0.724  |  0.724  
  0.662  |  6.837  |  0.662  |  0.662  
  0.693  |  6.844  |  0.685  |  0.700  
  0.647  |  6.850  |  0.654  |  0.639  
  0.693  |  6.857  |  0.685  |  0.700  
  0.754  |  6.865  |  0.754  |  0.754  
  0.693  |  6.872  |  0.700  |  0.685  
  0.708  |  6.879  |  0.708  |  0.708  
  0.708  |  6.886  |  0.708  |  0.708  
  0.677  |  6.893  |  0.677  |  0.677  
  0.754  |  6.900  |  0.754  |  0.754  
  0.708  |  6.907  |  0.708  |  0.708  
  0.708  |  6.914  |  0.708  |  0.708  
  0.662  |  6.921  |  0.654  |  0.670  
  0.677  |  6.935  |  0.685  |  0.670  
  0.724  |  6.942  |  0.731  |  0.716  
  0.677  |  6.949  |  0.670  |  0.685  
  0.724  |  6.956  |  0.724  |  0.724  
  0.693  |  6.963  |  0.693  |  0.693  
  0.708  |  6.970  |  0.700  |  0.716  
  0.677  |  6.977  |  0.677  |  0.677  
  0.724  |  6.984  |  0.724  |  0.724  
  0.647  |  6.990  |  0.647  |  0.647  
  0.724  |  6.998  |  0.724  |  0.724  
  0.724  |  7.005  |  0.731  |  0.716  
  0.693  |  7.012  |  0.693  |  0.693  
  0.724  |  7.019  |  0.724  |  0.724  
  0.677  |  7.026  |  0.677  |  0.677  
  0.724  |  7.033  |  0.724  |  0.724  
  0.677  |  7.040  |  0.677  |  0.677  
  0.739  |  7.047  |  0.739  |  0.739  
  0.739  |  7.054  |  0.739  |  0.739  
  0.616  |  7.061  |  0.623  |  0.608  
  0.724  |  7.068  |  0.724  |  0.724  
  0.724  |  7.075  |  0.731  |  0.716  
  0.677  |  7.082  |  0.670  |  0.685  
  0.693  |  7.089  |  0.693  |  0.693  
  0.708  |  7.096  |  0.708  |  0.708  
  0.708  |  7.103  |  0.708  |  0.708  
  0.677  |  7.110  |  0.677  |  0.677  
  0.708  |  7.117  |  0.716  |  0.700  
  0.708  |  7.124  |  0.708  |  0.708  
  0.677  |  7.131  |  0.677  |  0.677  
  0.662  |  7.137  |  0.670  |  0.654  
  0.708  |  7.144  |  0.708  |  0.708  
  0.708  |  7.151  |  0.700  |  0.716  
  0.693  |  7.158  |  0.693  |  0.693  
  0.708  |  7.165  |  0.700  |  0.716  
  0.708  |  7.172  |  0.708  |  0.708  
  0.754  |  7.180  |  0.754  |  0.754  
  0.677  |  7.187  |  0.685  |  0.670  
  0.693  |  7.194  |  0.685  |  0.700  
  0.693  |  7.207  |  0.693  |  0.693  
  0.693  |  7.214  |  0.685  |  0.700  
  0.724  |  7.222  |  0.724  |  0.724  
  0.677  |  7.228  |  0.677  |  0.677  
  0.693  |  7.235  |  0.693  |  0.693  
  0.708  |  7.242  |  0.708  |  0.708  
  0.708  |  7.249  |  0.708  |  0.708  
  0.662  |  7.256  |  0.670  |  0.654  
  0.693  |  7.263  |  0.700  |  0.685  
  0.739  |  7.270  |  0.731  |  0.747  
  0.693  |  7.277  |  0.693  |  0.693  
  0.693  |  7.284  |  0.693  |  0.693  
  0.693  |  7.291  |  0.693  |  0.693  
  0.693  |  7.298  |  0.693  |  0.693  
  0.724  |  7.305  |  0.716  |  0.731  
  0.693  |  7.312  |  0.693  |  0.693  
  0.724  |  7.319  |  0.731  |  0.716  
  0.677  |  7.326  |  0.677  |  0.677  
  0.724  |  7.333  |  0.724  |  0.724  
  0.677  |  7.340  |  0.677  |  0.677  
  0.693  |  7.347  |  0.693  |  0.693  
  0.693  |  7.354  |  0.685  |  0.700  
  0.724  |  7.361  |  0.731  |  0.716  
  0.677  |  7.368  |  0.677  |  0.677  
  0.724  |  7.375  |  0.716  |  0.731  
  0.677  |  7.382  |  0.677  |  0.677  
  0.739  |  7.389  |  0.739  |  0.739  
  0.662  |  7.396  |  0.654  |  0.670  
  0.724  |  7.403  |  0.724  |  0.724  
  0.693  |  7.410  |  0.685  |  0.700  
  0.647  |  7.417  |  0.647  |  0.647  
  0.739  |  7.424  |  0.739  |  0.739  
  0.708  |  7.431  |  0.708  |  0.708  
  0.647  |  7.437  |  0.639  |  0.654  
  0.770  |  7.445  |  0.770  |  0.770  
  0.693  |  7.452  |  0.700  |  0.685  
  0.677  |  7.459  |  0.685  |  0.670  
  0.677  |  7.466  |  0.670  |  0.685  
  0.693  |  7.480  |  0.693  |  0.693  
  0.708  |  7.487  |  0.716  |  0.700  
  0.724  |  7.494  |  0.724  |  0.724  
  0.724  |  7.501  |  0.724  |  0.724  
  0.677  |  7.508  |  0.677  |  0.677  
  0.693  |  7.515  |  0.685  |  0.700  
  0.724  |  7.522  |  0.724  |  0.724  
  0.677  |  7.529  |  0.677  |  0.677  
  0.724  |  7.536  |  0.724  |  0.724  
  0.677  |  7.543  |  0.677  |  0.677  
  0.724  |  7.550  |  0.724  |  0.724  
  0.662  |  7.557  |  0.662  |  0.662  
  0.739  |  7.564  |  0.731  |  0.747  
  0.677  |  7.571  |  0.685  |  0.670  
  0.724  |  7.578  |  0.716  |  0.731  
  0.677  |  7.585  |  0.677  |  0.677  
  0.724  |  7.592  |  0.731  |  0.716  
  0.677  |  7.599  |  0.677  |  0.677  
  0.724  |  7.606  |  0.716  |  0.731  
  0.677  |  7.613  |  0.677  |  0.677  
  0.739  |  7.620  |  0.739  |  0.739  
  0.662  |  7.627  |  0.670  |  0.654  
  0.739  |  7.634  |  0.739  |  0.739  
  0.662  |  7.641  |  0.654  |  0.670  
  0.724  |  7.648  |  0.716  |  0.731  

received SIGINT Ctrl-C
