CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.585  |  3.025  |  0.585  |  0.585  
  0.493  |  3.030  |  0.500  |  0.485  
  0.539  |  3.035  |  0.531  |  0.546  
  0.493  |  3.040  |  0.493  |  0.493  
  0.539  |  3.046  |  0.539  |  0.539  
  0.493  |  3.051  |  0.500  |  0.485  
  0.523  |  3.056  |  0.523  |  0.523  
  0.508  |  3.061  |  0.500  |  0.516  
  0.554  |  3.066  |  0.554  |  0.554  
  0.493  |  3.071  |  0.500  |  0.485  
  0.523  |  3.076  |  0.531  |  0.516  
  0.523  |  3.082  |  0.523  |  0.523  
  0.493  |  3.087  |  0.493  |  0.493  
  0.554  |  3.092  |  0.546  |  0.562  
  0.493  |  3.097  |  0.500  |  0.485  
  0.523  |  3.102  |  0.523  |  0.523  
  0.508  |  3.107  |  0.508  |  0.508  
  0.523  |  3.112  |  0.531  |  0.516  
  0.539  |  3.118  |  0.539  |  0.539  
  0.493  |  3.123  |  0.493  |  0.493  
  0.523  |  3.128  |  0.523  |  0.523  
  0.493  |  3.133  |  0.485  |  0.500  
  0.539  |  3.138  |  0.539  |  0.539  
  0.554  |  3.144  |  0.562  |  0.546  
  0.493  |  3.149  |  0.500  |  0.485  
  0.508  |  3.154  |  0.516  |  0.500  
  0.523  |  3.159  |  0.516  |  0.531  
  0.523  |  3.164  |  0.523  |  0.523  
  0.493  |  3.169  |  0.493  |  0.493  
  0.493  |  3.174  |  0.500  |  0.485  
  0.539  |  3.179  |  0.546  |  0.531  
  0.554  |  3.185  |  0.546  |  0.562  
  0.477  |  3.190  |  0.470  |  0.485  
  0.539  |  3.195  |  0.546  |  0.531  
  0.508  |  3.200  |  0.508  |  0.508  
  0.539  |  3.205  |  0.546  |  0.531  
  0.508  |  3.216  |  0.500  |  0.516  
  0.523  |  3.221  |  0.523  |  0.523  
  0.539  |  3.226  |  0.539  |  0.539  
  0.477  |  3.231  |  0.485  |  0.470  
  0.539  |  3.236  |  0.546  |  0.531  
  0.477  |  3.241  |  0.485  |  0.470  
  0.554  |  3.247  |  0.554  |  0.554  
  0.539  |  3.252  |  0.539  |  0.539  
  0.523  |  3.257  |  0.523  |  0.523  
  0.508  |  3.262  |  0.500  |  0.516  
  0.493  |  3.267  |  0.493  |  0.493  
  0.493  |  3.272  |  0.500  |  0.485  
  0.554  |  3.278  |  0.554  |  0.554  
  0.508  |  3.283  |  0.500  |  0.516  
  0.539  |  3.288  |  0.546  |  0.531  
  0.493  |  3.293  |  0.500  |  0.485  
  0.539  |  3.298  |  0.546  |  0.531  
  0.477  |  3.303  |  0.477  |  0.477  
  0.554  |  3.309  |  0.546  |  0.562  
  0.493  |  3.313  |  0.485  |  0.500  
  0.554  |  3.319  |  0.562  |  0.546  
  0.539  |  3.324  |  0.539  |  0.539  
  0.493  |  3.329  |  0.500  |  0.485  
  0.508  |  3.334  |  0.508  |  0.508  
  0.508  |  3.339  |  0.516  |  0.500  
  0.539  |  3.345  |  0.539  |  0.539  
  0.523  |  3.350  |  0.516  |  0.531  
  0.508  |  3.355  |  0.508  |  0.508  
  0.508  |  3.360  |  0.516  |  0.500  
  0.477  |  3.365  |  0.485  |  0.470  
  0.554  |  3.370  |  0.554  |  0.554  

received SIGINT Ctrl-C
