CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.585  |  2.700  |  0.585  |  0.585  
  0.600  |  2.706  |  0.600  |  0.600  
  0.600  |  2.712  |  0.600  |  0.600  
  0.600  |  2.718  |  0.608  |  0.593  
  0.585  |  2.724  |  0.585  |  0.585  
  0.616  |  2.730  |  0.608  |  0.623  
  0.616  |  2.737  |  0.623  |  0.608  
  0.570  |  2.742  |  0.570  |  0.570  
  0.600  |  2.754  |  0.600  |  0.600  
  0.600  |  2.760  |  0.593  |  0.608  
  0.585  |  2.766  |  0.577  |  0.593  
  0.616  |  2.772  |  0.623  |  0.608  
  0.600  |  2.778  |  0.608  |  0.593  
  0.600  |  2.784  |  0.600  |  0.600  
  0.600  |  2.790  |  0.593  |  0.608  
  0.616  |  2.796  |  0.616  |  0.616  
  0.585  |  2.802  |  0.593  |  0.577  
  0.616  |  2.808  |  0.616  |  0.616  
  0.570  |  2.814  |  0.570  |  0.570  
  0.631  |  2.820  |  0.631  |  0.631  
  0.600  |  2.826  |  0.608  |  0.593  
  0.554  |  2.832  |  0.546  |  0.562  
  0.600  |  2.838  |  0.593  |  0.608  
  0.631  |  2.844  |  0.631  |  0.631  
  0.616  |  2.850  |  0.623  |  0.608  
  0.570  |  2.856  |  0.577  |  0.562  
  0.647  |  2.862  |  0.647  |  0.647  
  0.631  |  2.869  |  0.631  |  0.631  
  0.554  |  2.874  |  0.546  |  0.562  
  0.600  |  2.880  |  0.600  |  0.600  
  0.585  |  2.886  |  0.577  |  0.593  
  0.631  |  2.892  |  0.631  |  0.631  
  0.585  |  2.898  |  0.593  |  0.577  
  0.631  |  2.905  |  0.631  |  0.631  
  0.585  |  2.910  |  0.593  |  0.577  
  0.616  |  2.917  |  0.616  |  0.616  
  0.585  |  2.922  |  0.577  |  0.593  
  0.600  |  2.928  |  0.593  |  0.608  
  0.616  |  2.935  |  0.623  |  0.608  
  0.631  |  2.941  |  0.639  |  0.623  
  0.554  |  2.946  |  0.562  |  0.546  
  0.600  |  2.952  |  0.600  |  0.600  
  0.647  |  2.959  |  0.647  |  0.647  
  0.631  |  2.965  |  0.631  |  0.631  
  0.585  |  2.971  |  0.577  |  0.593  
  0.600  |  2.977  |  0.600  |  0.600  
  0.585  |  2.983  |  0.585  |  0.585  
  0.631  |  2.989  |  0.631  |  0.631  
  0.631  |  2.995  |  0.639  |  0.623  
  0.554  |  3.007  |  0.546  |  0.562  
  0.570  |  3.013  |  0.577  |  0.562  
  0.631  |  3.019  |  0.631  |  0.631  
  0.662  |  3.026  |  0.662  |  0.662  
  0.600  |  3.032  |  0.593  |  0.608  
  0.616  |  3.038  |  0.616  |  0.616  
  0.600  |  3.044  |  0.608  |  0.593  
  0.585  |  3.050  |  0.585  |  0.585  
  0.616  |  3.056  |  0.616  |  0.616  
  0.631  |  3.062  |  0.639  |  0.623  
  0.600  |  3.068  |  0.600  |  0.600  
  0.616  |  3.074  |  0.608  |  0.623  
  0.600  |  3.080  |  0.600  |  0.600  
  0.616  |  3.086  |  0.608  |  0.623  
  0.616  |  3.093  |  0.623  |  0.608  
  0.570  |  3.098  |  0.577  |  0.562  
  0.647  |  3.105  |  0.647  |  0.647  
  0.647  |  3.111  |  0.647  |  0.647  
  0.600  |  3.117  |  0.600  |  0.600  
  0.585  |  3.123  |  0.585  |  0.585  
  0.631  |  3.129  |  0.631  |  0.631  
  0.600  |  3.135  |  0.600  |  0.600  
  0.631  |  3.142  |  0.623  |  0.639  
  0.585  |  3.147  |  0.593  |  0.577  
  0.647  |  3.154  |  0.647  |  0.647  
  0.585  |  3.160  |  0.577  |  0.593  
  0.631  |  3.166  |  0.631  |  0.631  
  0.647  |  3.172  |  0.654  |  0.639  
  0.600  |  3.178  |  0.608  |  0.593  
  0.570  |  3.184  |  0.570  |  0.570  
  0.647  |  3.191  |  0.646  |  0.647  
  0.570  |  3.196  |  0.570  |  0.570  
  0.600  |  3.209  |  0.593  |  0.608  
  0.662  |  3.215  |  0.662  |  0.662  
  0.585  |  3.221  |  0.593  |  0.577  
  0.662  |  3.228  |  0.662  |  0.662  
  0.570  |  3.234  |  0.570  |  0.570  
  0.647  |  3.240  |  0.647  |  0.647  
  0.600  |  3.246  |  0.600  |  0.600  
  0.662  |  3.253  |  0.662  |  0.662  
  0.570  |  3.258  |  0.577  |  0.562  
  0.662  |  3.265  |  0.662  |  0.662  
  0.585  |  3.271  |  0.577  |  0.593  
  0.647  |  3.277  |  0.647  |  0.647  
  0.616  |  3.283  |  0.623  |  0.608  
  0.570  |  3.289  |  0.577  |  0.562  
  0.600  |  3.295  |  0.608  |  0.593  
  0.662  |  3.302  |  0.662  |  0.662  
  0.631  |  3.308  |  0.623  |  0.639  
  0.616  |  3.314  |  0.616  |  0.616  
  0.616  |  3.320  |  0.616  |  0.616  
  0.616  |  3.326  |  0.616  |  0.616  
  0.616  |  3.333  |  0.608  |  0.623  
  0.662  |  3.339  |  0.662  |  0.662  
  0.600  |  3.345  |  0.608  |  0.593  
  0.616  |  3.351  |  0.623  |  0.608  
  0.585  |  3.357  |  0.577  |  0.593  
  0.631  |  3.363  |  0.631  |  0.631  
  0.616  |  3.370  |  0.623  |  0.608  
  0.631  |  3.376  |  0.631  |  0.631  
  0.616  |  3.382  |  0.616  |  0.616  
  0.677  |  3.389  |  0.677  |  0.677  
  0.631  |  3.395  |  0.631  |  0.631  
  0.585  |  3.401  |  0.577  |  0.593  
  0.585  |  3.407  |  0.585  |  0.585  
  0.616  |  3.419  |  0.623  |  0.608  
  0.631  |  3.426  |  0.623  |  0.639  
  0.585  |  3.432  |  0.577  |  0.593  
  0.693  |  3.438  |  0.693  |  0.693  
  0.585  |  3.444  |  0.593  |  0.577  
  0.662  |  3.451  |  0.670  |  0.654  
  0.585  |  3.457  |  0.593  |  0.577  
  0.662  |  3.463  |  0.654  |  0.670  
  0.616  |  3.470  |  0.608  |  0.623  
  0.631  |  3.476  |  0.639  |  0.623  
  0.570  |  3.482  |  0.577  |  0.562  
  0.662  |  3.488  |  0.662  |  0.662  
  0.662  |  3.495  |  0.662  |  0.662  
  0.631  |  3.501  |  0.631  |  0.631  
  0.585  |  3.507  |  0.585  |  0.585  
  0.600  |  3.513  |  0.593  |  0.608  
  0.647  |  3.519  |  0.647  |  0.647  
  0.631  |  3.526  |  0.639  |  0.623  
  0.647  |  3.532  |  0.654  |  0.639  
  0.585  |  3.538  |  0.577  |  0.593  
  0.616  |  3.544  |  0.616  |  0.616  
  0.631  |  3.550  |  0.639  |  0.623  
  0.677  |  3.557  |  0.677  |  0.677  
  0.616  |  3.563  |  0.608  |  0.623  
  0.585  |  3.569  |  0.577  |  0.593  
  0.600  |  3.575  |  0.608  |  0.593  
  0.616  |  3.581  |  0.623  |  0.608  
  0.693  |  3.588  |  0.700  |  0.685  
  0.647  |  3.595  |  0.639  |  0.654  
  0.616  |  3.601  |  0.616  |  0.616  
  0.585  |  3.607  |  0.593  |  0.577  
  0.631  |  3.613  |  0.631  |  0.631  
  0.631  |  3.619  |  0.631  |  0.631  
  0.662  |  3.626  |  0.654  |  0.670  
  0.631  |  3.632  |  0.631  |  0.631  
  0.616  |  3.638  |  0.623  |  0.608  
  0.647  |  3.645  |  0.647  |  0.647  
  0.616  |  3.657  |  0.616  |  0.616  
  0.616  |  3.657  |  0.616  |  0.616  
  0.600  |  3.670  |  0.600  |  0.600  
  0.647  |  3.676  |  0.639  |  0.654  
  0.616  |  3.682  |  0.623  |  0.608  
  0.647  |  3.689  |  0.647  |  0.647  
  0.616  |  3.695  |  0.616  |  0.616  
  0.662  |  3.702  |  0.662  |  0.662  
  0.616  |  3.708  |  0.616  |  0.616  
  0.600  |  3.714  |  0.608  |  0.593  
  0.677  |  3.720  |  0.677  |  0.677  
  0.631  |  3.727  |  0.631  |  0.631  
  0.585  |  3.733  |  0.585  |  0.585  
  0.647  |  3.739  |  0.647  |  0.647  
  0.662  |  3.746  |  0.654  |  0.670  
  0.647  |  3.752  |  0.647  |  0.647  
  0.616  |  3.758  |  0.623  |  0.608  
  0.631  |  3.765  |  0.631  |  0.631  
  0.600  |  3.771  |  0.600  |  0.600  
  0.647  |  3.777  |  0.639  |  0.654  
  0.616  |  3.783  |  0.616  |  0.616  
  0.647  |  3.790  |  0.647  |  0.647  
  0.647  |  3.796  |  0.647  |  0.647  
  0.647  |  3.803  |  0.647  |  0.647  
  0.616  |  3.809  |  0.623  |  0.608  
  0.631  |  3.815  |  0.631  |  0.631  
  0.647  |  3.821  |  0.647  |  0.647  
  0.631  |  3.828  |  0.623  |  0.639  
  0.662  |  3.834  |  0.662  |  0.662  
  0.585  |  3.840  |  0.593  |  0.577  
  0.677  |  3.847  |  0.677  |  0.677  
  0.600  |  3.853  |  0.600  |  0.600  
  0.647  |  3.859  |  0.647  |  0.647  
  0.724  |  3.867  |  0.724  |  0.724  
  0.539  |  3.872  |  0.539  |  0.539  
  0.616  |  3.878  |  0.616  |  0.616  
  0.662  |  3.885  |  0.662  |  0.662  
  0.647  |  3.891  |  0.647  |  0.647  
  0.693  |  3.898  |  0.693  |  0.693  
  0.600  |  3.904  |  0.600  |  0.600  
  0.616  |  3.917  |  0.616  |  0.616  
  0.647  |  3.923  |  0.647  |  0.647  
  0.662  |  3.930  |  0.662  |  0.662  
  0.647  |  3.936  |  0.647  |  0.647  
  0.600  |  3.942  |  0.593  |  0.608  
  0.647  |  3.949  |  0.647  |  0.647  
  0.616  |  3.955  |  0.623  |  0.608  
  0.662  |  3.961  |  0.670  |  0.654  
  0.647  |  3.968  |  0.639  |  0.654  
  0.662  |  3.974  |  0.662  |  0.662  
  0.616  |  3.981  |  0.616  |  0.616  
  0.647  |  3.987  |  0.654  |  0.639  
  0.616  |  3.993  |  0.608  |  0.623  
  0.631  |  3.999  |  0.631  |  0.631  
  0.647  |  4.006  |  0.654  |  0.639  
  0.677  |  4.013  |  0.670  |  0.685  
  0.600  |  4.019  |  0.593  |  0.608  
  0.616  |  4.025  |  0.623  |  0.608  
  0.647  |  4.031  |  0.647  |  0.647  
  0.708  |  4.038  |  0.708  |  0.708  
  0.585  |  4.044  |  0.593  |  0.577  
  0.677  |  4.051  |  0.677  |  0.677  
  0.585  |  4.057  |  0.577  |  0.593  
  0.693  |  4.064  |  0.685  |  0.700  
  0.600  |  4.070  |  0.608  |  0.593  
  0.693  |  4.077  |  0.693  |  0.693  
  0.600  |  4.083  |  0.608  |  0.593  
  0.662  |  4.089  |  0.662  |  0.662  
  0.693  |  4.096  |  0.693  |  0.693  
  0.616  |  4.102  |  0.616  |  0.616  
  0.600  |  4.108  |  0.600  |  0.600  
  0.600  |  4.121  |  0.600  |  0.600  
  0.600  |  4.121  |  0.600  |  0.600  
  0.616  |  4.134  |  0.616  |  0.616  
  0.631  |  4.140  |  0.639  |  0.623  
  0.647  |  4.147  |  0.654  |  0.639  
  0.677  |  4.154  |  0.677  |  0.677  
  0.600  |  4.160  |  0.593  |  0.608  
  0.677  |  4.166  |  0.677  |  0.677  
  0.616  |  4.173  |  0.616  |  0.616  
  0.677  |  4.179  |  0.677  |  0.677  
  0.662  |  4.186  |  0.662  |  0.662  
  0.631  |  4.192  |  0.631  |  0.631  
  0.631  |  4.199  |  0.639  |  0.623  
  0.631  |  4.205  |  0.631  |  0.631  
  0.647  |  4.211  |  0.647  |  0.647  
  0.631  |  4.218  |  0.631  |  0.631  
  0.647  |  4.224  |  0.639  |  0.654  
  0.677  |  4.231  |  0.677  |  0.677  
  0.616  |  4.237  |  0.623  |  0.608  
  0.662  |  4.244  |  0.662  |  0.662  
  0.631  |  4.250  |  0.631  |  0.631  
  0.662  |  4.257  |  0.654  |  0.670  
  0.631  |  4.263  |  0.631  |  0.631  
  0.647  |  4.269  |  0.654  |  0.639  
  0.662  |  4.276  |  0.670  |  0.654  
  0.631  |  4.282  |  0.631  |  0.631  
  0.600  |  4.288  |  0.593  |  0.608  
  0.662  |  4.295  |  0.654  |  0.670  
  0.708  |  4.302  |  0.716  |  0.700  
  0.647  |  4.308  |  0.654  |  0.639  
  0.600  |  4.314  |  0.600  |  0.600  
  0.631  |  4.321  |  0.631  |  0.631  
  0.662  |  4.327  |  0.662  |  0.662  
  0.662  |  4.334  |  0.654  |  0.670  
  0.647  |  4.347  |  0.647  |  0.647  
  0.647  |  4.353  |  0.647  |  0.647  
  0.647  |  4.359  |  0.647  |  0.647  
  0.662  |  4.366  |  0.662  |  0.662  
  0.616  |  4.372  |  0.616  |  0.616  
  0.677  |  4.379  |  0.677  |  0.677  
  0.616  |  4.385  |  0.616  |  0.616  
  0.662  |  4.392  |  0.662  |  0.662  
  0.631  |  4.398  |  0.639  |  0.623  
  0.662  |  4.405  |  0.654  |  0.670  
  0.693  |  4.412  |  0.693  |  0.693  
  0.647  |  4.418  |  0.647  |  0.647  
  0.600  |  4.424  |  0.608  |  0.593  
  0.616  |  4.430  |  0.616  |  0.616  
  0.693  |  4.437  |  0.685  |  0.700  
  0.631  |  4.443  |  0.631  |  0.631  
  0.677  |  4.450  |  0.685  |  0.670  
  0.631  |  4.456  |  0.631  |  0.631  
  0.677  |  4.463  |  0.677  |  0.677  
  0.647  |  4.470  |  0.639  |  0.654  
  0.662  |  4.476  |  0.662  |  0.662  
  0.585  |  4.482  |  0.585  |  0.585  
  0.616  |  4.488  |  0.623  |  0.608  
  0.662  |  4.495  |  0.670  |  0.654  
  0.724  |  4.502  |  0.731  |  0.716  
  0.647  |  4.509  |  0.639  |  0.654  
  0.631  |  4.515  |  0.631  |  0.631  
  0.647  |  4.521  |  0.647  |  0.647  
  0.631  |  4.528  |  0.631  |  0.631  
  0.616  |  4.534  |  0.616  |  0.616  
  0.693  |  4.541  |  0.693  |  0.693  
  0.647  |  4.547  |  0.647  |  0.647  
  0.662  |  4.554  |  0.662  |  0.662  
  0.662  |  4.560  |  0.670  |  0.654  
  0.616  |  4.567  |  0.616  |  0.616  
  0.724  |  4.574  |  0.724  |  0.724  
  0.616  |  4.580  |  0.616  |  0.616  
  0.631  |  4.593  |  0.631  |  0.631  
  0.662  |  4.599  |  0.662  |  0.662  
  0.677  |  4.606  |  0.670  |  0.685  
  0.616  |  4.612  |  0.623  |  0.608  
  0.662  |  4.619  |  0.670  |  0.654  
  0.631  |  4.625  |  0.639  |  0.623  
  0.677  |  4.632  |  0.670  |  0.685  
  0.631  |  4.638  |  0.623  |  0.639  
  0.677  |  4.645  |  0.677  |  0.677  
  0.631  |  4.651  |  0.639  |  0.623  
  0.677  |  4.658  |  0.677  |  0.677  
  0.647  |  4.664  |  0.646  |  0.647  
  0.647  |  4.671  |  0.647  |  0.647  
  0.600  |  4.677  |  0.593  |  0.608  
  0.677  |  4.684  |  0.677  |  0.677  
  0.647  |  4.690  |  0.654  |  0.639  
  0.693  |  4.697  |  0.693  |  0.693  
  0.693  |  4.704  |  0.693  |  0.693  
  0.631  |  4.710  |  0.639  |  0.623  
  0.600  |  4.716  |  0.600  |  0.600  
  0.647  |  4.723  |  0.639  |  0.654  
  0.631  |  4.729  |  0.631  |  0.631  
  0.724  |  4.736  |  0.731  |  0.716  
  0.647  |  4.743  |  0.647  |  0.647  
  0.662  |  4.749  |  0.662  |  0.662  
  0.631  |  4.756  |  0.631  |  0.631  
  0.647  |  4.762  |  0.647  |  0.647  
  0.677  |  4.769  |  0.670  |  0.685  
  0.647  |  4.775  |  0.647  |  0.647  
  0.616  |  4.781  |  0.616  |  0.616  
  0.662  |  4.788  |  0.670  |  0.654  
  0.708  |  4.795  |  0.716  |  0.700  
  0.647  |  4.802  |  0.647  |  0.647  
  0.647  |  4.808  |  0.639  |  0.654  
  0.600  |  4.814  |  0.593  |  0.608  
  0.662  |  4.827  |  0.670  |  0.654  
  0.662  |  4.827  |  0.670  |  0.654  
  0.616  |  4.841  |  0.616  |  0.616  
  0.677  |  4.847  |  0.677  |  0.677  
  0.647  |  4.854  |  0.654  |  0.639  
  0.631  |  4.860  |  0.639  |  0.623  
  0.662  |  4.867  |  0.654  |  0.670  
  0.677  |  4.873  |  0.670  |  0.685  
  0.600  |  4.879  |  0.593  |  0.608  
  0.677  |  4.886  |  0.685  |  0.670  
  0.662  |  4.893  |  0.662  |  0.662  
  0.693  |  4.900  |  0.700  |  0.685  
  0.631  |  4.906  |  0.631  |  0.631  
  0.677  |  4.913  |  0.677  |  0.677  
  0.631  |  4.919  |  0.639  |  0.623  
  0.708  |  4.926  |  0.708  |  0.708  
  0.600  |  4.932  |  0.593  |  0.608  
  0.693  |  4.939  |  0.685  |  0.700  
  0.677  |  4.946  |  0.677  |  0.677  
  0.631  |  4.952  |  0.639  |  0.623  
  0.616  |  4.958  |  0.623  |  0.608  
  0.708  |  4.965  |  0.700  |  0.716  
  0.677  |  4.972  |  0.670  |  0.685  
  0.631  |  4.978  |  0.631  |  0.631  
  0.662  |  4.985  |  0.662  |  0.662  
  0.631  |  4.991  |  0.639  |  0.623  
  0.662  |  4.998  |  0.662  |  0.662  
  0.631  |  5.004  |  0.623  |  0.639  
  0.677  |  5.011  |  0.677  |  0.677  
  0.693  |  5.018  |  0.700  |  0.685  
  0.647  |  5.024  |  0.647  |  0.647  
  0.662  |  5.031  |  0.662  |  0.662  
  0.693  |  5.038  |  0.700  |  0.685  
  0.600  |  5.044  |  0.593  |  0.608  
  0.647  |  5.050  |  0.639  |  0.654  
  0.677  |  5.057  |  0.670  |  0.685  
  0.647  |  5.070  |  0.654  |  0.639  
  0.662  |  5.077  |  0.662  |  0.662  
  0.647  |  5.084  |  0.639  |  0.654  
  0.647  |  5.090  |  0.647  |  0.647  
  0.693  |  5.097  |  0.693  |  0.693  
  0.647  |  5.103  |  0.647  |  0.647  
  0.677  |  5.110  |  0.677  |  0.677  
  0.600  |  5.116  |  0.600  |  0.600  
  0.724  |  5.123  |  0.731  |  0.716  
  0.677  |  5.130  |  0.677  |  0.677  
  0.662  |  5.137  |  0.670  |  0.654  
  0.631  |  5.143  |  0.631  |  0.631  
  0.662  |  5.150  |  0.654  |  0.670  
  0.647  |  5.156  |  0.654  |  0.639  
  0.693  |  5.163  |  0.693  |  0.693  
  0.631  |  5.169  |  0.623  |  0.639  
  0.693  |  5.176  |  0.685  |  0.700  
  0.616  |  5.182  |  0.616  |  0.616  
  0.724  |  5.190  |  0.724  |  0.724  
  0.616  |  5.196  |  0.623  |  0.608  
  0.677  |  5.202  |  0.677  |  0.677  
  0.693  |  5.209  |  0.693  |  0.693  
  0.647  |  5.216  |  0.647  |  0.647  
  0.616  |  5.222  |  0.608  |  0.623  
  0.724  |  5.229  |  0.723  |  0.724  
  0.662  |  5.236  |  0.670  |  0.654  
  0.662  |  5.242  |  0.662  |  0.662  
  0.616  |  5.249  |  0.623  |  0.608  
  0.708  |  5.256  |  0.708  |  0.708  
  0.677  |  5.262  |  0.677  |  0.677  
  0.600  |  5.268  |  0.608  |  0.593  
  0.677  |  5.275  |  0.677  |  0.677  
  0.647  |  5.282  |  0.647  |  0.647  
  0.708  |  5.289  |  0.708  |  0.708  
  0.724  |  5.296  |  0.724  |  0.724  
  0.631  |  5.302  |  0.631  |  0.631  
  0.616  |  5.308  |  0.616  |  0.616  
  0.662  |  5.322  |  0.662  |  0.662  
  0.677  |  5.328  |  0.685  |  0.670  
  0.647  |  5.335  |  0.647  |  0.647  
  0.677  |  5.342  |  0.677  |  0.677  
  0.677  |  5.348  |  0.670  |  0.685  
  0.647  |  5.355  |  0.647  |  0.647  
  0.662  |  5.362  |  0.670  |  0.654  
  0.647  |  5.368  |  0.647  |  0.647  
  0.693  |  5.375  |  0.693  |  0.693  
  0.662  |  5.381  |  0.662  |  0.662  
  0.677  |  5.388  |  0.670  |  0.685  
  0.631  |  5.395  |  0.639  |  0.623  
  0.647  |  5.401  |  0.647  |  0.646  
  0.662  |  5.408  |  0.662  |  0.662  
  0.708  |  5.415  |  0.708  |  0.708  
  0.662  |  5.421  |  0.662  |  0.662  
  0.677  |  5.428  |  0.677  |  0.677  
  0.600  |  5.434  |  0.600  |  0.600  
  0.724  |  5.441  |  0.724  |  0.724  
  0.616  |  5.447  |  0.616  |  0.616  
  0.677  |  5.454  |  0.685  |  0.670  
  0.708  |  5.461  |  0.708  |  0.708  
  0.677  |  5.468  |  0.685  |  0.670  
  0.616  |  5.480  |  0.616  |  0.616  
  0.677  |  5.487  |  0.670  |  0.685  
  0.708  |  5.494  |  0.700  |  0.716  
  0.662  |  5.501  |  0.662  |  0.662  
  0.677  |  5.508  |  0.677  |  0.677  
  0.662  |  5.514  |  0.654  |  0.670  
  0.647  |  5.521  |  0.647  |  0.647  
  0.631  |  5.527  |  0.639  |  0.623  
  0.677  |  5.534  |  0.685  |  0.670  
  0.677  |  5.541  |  0.677  |  0.677  
  0.693  |  5.547  |  0.693  |  0.693  
  0.647  |  5.554  |  0.647  |  0.647  
  0.677  |  5.561  |  0.677  |  0.677  
  0.708  |  5.568  |  0.700  |  0.716  
  0.662  |  5.574  |  0.662  |  0.662  
  0.600  |  5.580  |  0.608  |  0.593  
  0.631  |  5.587  |  0.623  |  0.639  
  0.739  |  5.594  |  0.739  |  0.739  
  0.647  |  5.600  |  0.654  |  0.639  
  0.677  |  5.607  |  0.685  |  0.670  
  0.631  |  5.613  |  0.623  |  0.639  
  0.693  |  5.620  |  0.693  |  0.693  
  0.693  |  5.627  |  0.693  |  0.693  
  0.662  |  5.634  |  0.670  |  0.654  
  0.662  |  5.641  |  0.662  |  0.662  
  0.677  |  5.647  |  0.685  |  0.670  
  0.616  |  5.653  |  0.608  |  0.623  
  0.708  |  5.661  |  0.716  |  0.700  
  0.693  |  5.667  |  0.685  |  0.700  
  0.647  |  5.674  |  0.647  |  0.647  
  0.647  |  5.680  |  0.647  |  0.647  
  0.631  |  5.687  |  0.639  |  0.623  
  0.708  |  5.694  |  0.708  |  0.708  
  0.708  |  5.701  |  0.700  |  0.716  
  0.631  |  5.707  |  0.623  |  0.639  
  0.647  |  5.720  |  0.646  |  0.647  
  0.708  |  5.727  |  0.716  |  0.700  
  0.677  |  5.734  |  0.677  |  0.677  
  0.677  |  5.741  |  0.670  |  0.685  
  0.600  |  5.747  |  0.593  |  0.608  
  0.724  |  5.754  |  0.731  |  0.716  
  0.631  |  5.760  |  0.631  |  0.631  
  0.693  |  5.767  |  0.700  |  0.685  
  0.662  |  5.774  |  0.670  |  0.654  
  0.693  |  5.781  |  0.685  |  0.700  
  0.662  |  5.787  |  0.662  |  0.662  
  0.724  |  5.795  |  0.724  |  0.724  
  0.616  |  5.801  |  0.616  |  0.616  
  0.693  |  5.808  |  0.685  |  0.700  
  0.631  |  5.814  |  0.631  |  0.631  
  0.708  |  5.821  |  0.716  |  0.700  
  0.631  |  5.827  |  0.639  |  0.623  
  0.724  |  5.835  |  0.716  |  0.731  
  0.677  |  5.841  |  0.670  |  0.685  
  0.647  |  5.848  |  0.654  |  0.639  
  0.616  |  5.854  |  0.616  |  0.616  
  0.708  |  5.861  |  0.708  |  0.708  
  0.677  |  5.868  |  0.677  |  0.677  
  0.662  |  5.874  |  0.662  |  0.662  
  0.724  |  5.882  |  0.716  |  0.731  
  0.662  |  5.888  |  0.670  |  0.654  
  0.631  |  5.894  |  0.639  |  0.623  
  0.662  |  5.901  |  0.654  |  0.670  
  0.662  |  5.908  |  0.662  |  0.662  
  0.708  |  5.915  |  0.708  |  0.708  
  0.662  |  5.921  |  0.662  |  0.662  
  0.677  |  5.928  |  0.677  |  0.677  
  0.662  |  5.935  |  0.662  |  0.662  
  0.662  |  5.941  |  0.662  |  0.662  
  0.662  |  5.948  |  0.662  |  0.662  
  0.724  |  5.955  |  0.716  |  0.731  
  0.677  |  5.962  |  0.677  |  0.677  
  0.631  |  5.968  |  0.639  |  0.623  
  0.631  |  5.981  |  0.631  |  0.631  
  0.739  |  5.989  |  0.739  |  0.739  
  0.708  |  5.996  |  0.716  |  0.700  
  0.647  |  6.002  |  0.647  |  0.647  
  0.662  |  6.009  |  0.662  |  0.662  
  0.662  |  6.015  |  0.662  |  0.662  
  0.677  |  6.022  |  0.670  |  0.685  
  0.662  |  6.029  |  0.662  |  0.662  
  0.693  |  6.036  |  0.700  |  0.685  
  0.662  |  6.042  |  0.662  |  0.662  
  0.662  |  6.049  |  0.662  |  0.662  
  0.693  |  6.056  |  0.685  |  0.700  
  0.662  |  6.062  |  0.662  |  0.662  
  0.693  |  6.069  |  0.693  |  0.693  
  0.647  |  6.076  |  0.654  |  0.639  
  0.662  |  6.082  |  0.662  |  0.662  
  0.677  |  6.089  |  0.677  |  0.677  
  0.724  |  6.096  |  0.724  |  0.724  
  0.616  |  6.102  |  0.616  |  0.616  
  0.677  |  6.109  |  0.677  |  0.677  
  0.677  |  6.116  |  0.677  |  0.677  
  0.754  |  6.123  |  0.754  |  0.754  
  0.600  |  6.129  |  0.608  |  0.593  
  0.662  |  6.136  |  0.654  |  0.670  
  0.677  |  6.143  |  0.677  |  0.677  
  0.693  |  6.150  |  0.693  |  0.693  
  0.693  |  6.157  |  0.693  |  0.693  
  0.662  |  6.163  |  0.662  |  0.662  
  0.662  |  6.170  |  0.662  |  0.662  
  0.662  |  6.176  |  0.662  |  0.662  
  0.708  |  6.183  |  0.716  |  0.700  
  0.693  |  6.190  |  0.693  |  0.693  
  0.647  |  6.197  |  0.647  |  0.647  
  0.662  |  6.203  |  0.654  |  0.670  
  0.662  |  6.210  |  0.654  |  0.670  
  0.677  |  6.217  |  0.685  |  0.670  
  0.600  |  6.230  |  0.600  |  0.600  
  0.739  |  6.237  |  0.731  |  0.747  
  0.631  |  6.244  |  0.639  |  0.623  
  0.739  |  6.251  |  0.747  |  0.731  
  0.647  |  6.257  |  0.639  |  0.654  
  0.677  |  6.264  |  0.677  |  0.677  
  0.677  |  6.271  |  0.685  |  0.670  
  0.677  |  6.278  |  0.677  |  0.677  
  0.647  |  6.284  |  0.647  |  0.647  
  0.677  |  6.291  |  0.677  |  0.677  
  0.724  |  6.298  |  0.731  |  0.716  
  0.662  |  6.305  |  0.670  |  0.654  
  0.647  |  6.311  |  0.647  |  0.646  
  0.693  |  6.318  |  0.692  |  0.693  
  0.647  |  6.324  |  0.639  |  0.654  
  0.693  |  6.331  |  0.700  |  0.685  
  0.677  |  6.338  |  0.677  |  0.677  
  0.662  |  6.345  |  0.662  |  0.662  
  0.677  |  6.352  |  0.670  |  0.685  
  0.662  |  6.358  |  0.670  |  0.654  
  0.677  |  6.365  |  0.685  |  0.670  
  0.693  |  6.372  |  0.693  |  0.693  
  0.662  |  6.378  |  0.654  |  0.670  
  0.708  |  6.385  |  0.708  |  0.708  
  0.647  |  6.392  |  0.647  |  0.647  
  0.693  |  6.399  |  0.685  |  0.700  
  0.677  |  6.406  |  0.677  |  0.677  
  0.631  |  6.412  |  0.631  |  0.631  
  0.693  |  6.419  |  0.693  |  0.693  
  0.662  |  6.425  |  0.670  |  0.654  
  0.708  |  6.432  |  0.708  |  0.708  
  0.708  |  6.440  |  0.708  |  0.708  
  0.585  |  6.445  |  0.577  |  0.593  
  0.693  |  6.452  |  0.693  |  0.693  
  0.708  |  6.459  |  0.708  |  0.708  
  0.693  |  6.466  |  0.700  |  0.685  
  0.647  |  6.473  |  0.639  |  0.654  
  0.647  |  6.486  |  0.654  |  0.639  
  0.693  |  6.493  |  0.693  |  0.693  
  0.693  |  6.493  |  0.693  |  0.693  
  0.662  |  6.507  |  0.662  |  0.662  
  0.693  |  6.514  |  0.693  |  0.693  
  0.647  |  6.520  |  0.647  |  0.647  
  0.677  |  6.527  |  0.677  |  0.677  
  0.693  |  6.534  |  0.685  |  0.700  
